disruption_id,route_id,disaster_event_id,disruption_type,start_date,duration_hours,severity,detour_available,detour_extra_km,detour_extra_hrs,affected_supplier_count,estimated_supply_delay_days
f04c423b-aeac-4754-b5f4-830772fd914e,bcb430a4-ab1c-433a-a2ab-fa3f914174b2,e0dc6a2c-9aac-4158-912a-4c1d94a3bf1e,curfew,2021-01-08,19.0,1,False,72.1,,2,1.6
e6e849ad-c79a-4f6a-9e5a-694a846a6a5f,a6df7efa-3e4c-440f-9a9e-ac5e4f0ec6ac,e0dc6a2c-9aac-4158-912a-4c1d94a3bf1e,curfew,2021-01-08,14.3,1,False,17.9,,3,1.2
465ed109-266e-40b5-b9ab-cd77717118d6,e6818359-6c81-4d10-a9f7-8225e9841c79,e0dc6a2c-9aac-4158-912a-4c1d94a3bf1e,road_blocked,2021-01-08,17.1,1,True,24.0,,3,2.3
fa6853bd-fa91-447a-8e07-776c60c2cd42,3547ff9c-4b2e-43f3-8929-c515dab18679,e0dc6a2c-9aac-4158-912a-4c1d94a3bf1e,landslide,2021-01-08,34.4,1,True,19.4,,6,2.2
ffd9e938-f662-4105-882f-037b11573814,f75b5320-7c14-401e-bca6-31bc3a57837a,bde6ae20-af2c-456b-95b5-9dd7a6aa0f98,bridge_damage,2019-04-09,118.9,4,True,,2.4,7,6.6
8b2cc0c4-4987-45b7-8e1d-b9ea5b36a964,1045c5eb-545a-4015-89ab-47565fae21ff,bde6ae20-af2c-456b-95b5-9dd7a6aa0f98,bridge_damage,2019-04-09,46.5,4,False,,,7,2.6
e33b1b38-2fc3-46cb-ae2f-be934b73a205,bd4183d5-9853-4ac9-a630-7848ccf39004,bde6ae20-af2c-456b-95b5-9dd7a6aa0f98,curfew,2019-04-09,25.3,4,True,79.9,,2,1.6
0a7fdacb-b035-40be-a413-9291d1b4be84,342540c2-df4a-4ef1-89c2-01147c88c9a7,bde6ae20-af2c-456b-95b5-9dd7a6aa0f98,traffic_jam,2019-04-09,108.8,4,True,30.6,,6,5.1
5e76a428-98ad-4245-8740-df7f1e7d5692,265ba543-fdbd-447a-9125-6837a08a3365,bde6ae20-af2c-456b-95b5-9dd7a6aa0f98,vehicle_breakdown,2019-04-09,50.6,4,True,20.7,,7,4.0
bbe1a254-68fa-40bd-96bb-8e5742c9217b,a1fb0c1f-dd16-4c46-b1f6-bb87c6dd9e7e,bde6ae20-af2c-456b-95b5-9dd7a6aa0f98,landslide,2019-04-09,67.6,4,False,,3.4,4,4.1
d7405828-de17-44ee-b386-387e7bdd4253,a25efa0f-be16-4c41-94af-e3b684894832,bde6ae20-af2c-456b-95b5-9dd7a6aa0f98,road_blocked,2019-04-09,51.2,4,False,30.8,1.8,4,3.0
6d26a22a-624b-4086-a196-79cad96ac5d2,8fe77fdc-e081-4671-9e4c-d1f9d0e71997,bde6ae20-af2c-456b-95b5-9dd7a6aa0f98,vehicle_breakdown,2019-04-09,40.6,4,False,39.5,,3,2.4
1f634097-06a4-4a34-8bb8-6d3bcada9c9d,6f93b72d-2b66-4747-aa73-3e114880a222,bde6ae20-af2c-456b-95b5-9dd7a6aa0f98,bridge_damage,2019-04-09,88.6,4,True,61.7,2.3,6,4.6
3a354c29-9868-4104-9946-a48f79a200ea,08f028bd-c8d1-42c1-9f76-2e22969a0fee,bde6ae20-af2c-456b-95b5-9dd7a6aa0f98,curfew,2019-04-09,84.4,4,True,,1.2,1,4.1
871a4775-6ebf-4e30-9303-5e3bc9c1ffc7,f42d78d9-2469-4040-8365-c9cc9b156913,bde6ae20-af2c-456b-95b5-9dd7a6aa0f98,road_blocked,2019-04-09,91.9,4,True,31.2,3.1,6,5.4
5cb24d20-9506-4fb6-8765-f1695ef91805,15146eba-3b5e-46c0-8005-8692b482966b,0c8705cc-72c9-48fc-b618-0ad7f3908da2,vehicle_breakdown,2023-05-04,64.3,2,True,59.5,3.8,1,3.2
79d42ff3-b0fc-41ab-9612-7f20118b8731,4837b6e5-2ede-4f1e-bfeb-01f9d5ca5d80,0c8705cc-72c9-48fc-b618-0ad7f3908da2,flood_submersion,2023-05-04,62.3,2,True,39.5,,1,3.2
24334deb-8b5c-4e7f-995b-9d00e2bc29c3,63e1b7e2-5f26-48ba-a47d-d3828026e97e,0c8705cc-72c9-48fc-b618-0ad7f3908da2,curfew,2023-05-04,68.3,2,True,18.0,,4,3.6
5027916c-0146-4f73-8f67-d4646c2e70f2,9c7661de-1af0-4470-a946-74e3c37ea2c0,0c8705cc-72c9-48fc-b618-0ad7f3908da2,landslide,2023-05-04,19.5,2,False,33.6,1.4,5,1.8
7ab04d9b-58f0-46cb-b75a-567219c0e868,e6d385c5-de52-4682-908e-431c58bb7604,0c8705cc-72c9-48fc-b618-0ad7f3908da2,vehicle_breakdown,2023-05-04,47.8,2,False,24.4,3.2,4,3.7
33db8f19-cf30-4dc5-9c3d-8733b672f7e5,33866094-1ffe-42b3-a487-19fa4839a288,eaabc0a2-5805-4e4b-972e-2d65980ba5c8,curfew,2021-09-21,121.6,4,False,29.9,1.2,6,5.7
a795e0d2-8e24-4909-80ed-19c963082c62,f5a0b844-7d8f-42d8-9a80-de7d665cdd04,eaabc0a2-5805-4e4b-972e-2d65980ba5c8,curfew,2021-09-21,54.6,4,True,,0.5,6,3.7
65c460cb-6e79-46e0-a100-575aa71afff9,2b184e84-6192-4ad0-8220-f14c9317c9f8,eaabc0a2-5805-4e4b-972e-2d65980ba5c8,vehicle_breakdown,2021-09-21,43.0,4,True,73.9,3.8,7,2.7
1a9b36bb-68f7-4e0c-99ca-dbad7c9fa3db,e33e46ca-0d93-4102-8997-7ae731a72b0a,eaabc0a2-5805-4e4b-972e-2d65980ba5c8,landslide,2021-09-21,118.3,4,True,39.0,4.0,1,5.8
91b88d9c-4d14-42ce-9aec-9c90c47c4bb8,38641246-15f7-4960-a260-e9c906f4853f,eaabc0a2-5805-4e4b-972e-2d65980ba5c8,traffic_jam,2021-09-21,112.3,4,True,,1.2,6,5.6
3e462ec7-4805-48d2-ac8c-3231872af4a4,e772e6df-2707-44bb-8064-ddc396e065bf,eaabc0a2-5805-4e4b-972e-2d65980ba5c8,bridge_damage,2021-09-21,35.9,4,False,24.3,,2,2.1
a77b288b-4e65-46ed-921f-458921237ffe,1ee98203-b53e-4897-bf6a-d328f77bd57d,eaabc0a2-5805-4e4b-972e-2d65980ba5c8,flood_submersion,2021-09-21,101.6,4,True,,1.4,2,5.4
b4c372cf-fd08-47b8-8f2a-fc2ca63f5237,8c6f3de6-dace-4f87-a743-aa742076fd8d,eaabc0a2-5805-4e4b-972e-2d65980ba5c8,landslide,2021-09-21,49.6,4,True,65.2,3.3,1,3.9
a435fa90-1fe5-4420-b513-17a0e875a4a9,983ab4d9-dfe1-4c5e-be68-9bf60d782b34,eaabc0a2-5805-4e4b-972e-2d65980ba5c8,road_blocked,2021-09-21,39.7,4,False,21.8,3.7,1,3.4
d3226d22-2e91-4b42-b944-0e0db55da641,21dd1085-2706-4b24-a9de-9e91f976e101,eaabc0a2-5805-4e4b-972e-2d65980ba5c8,traffic_jam,2021-09-21,108.5,4,True,30.1,1.4,1,6.1
b40d6262-34ac-47ed-b89c-510313ae21b5,d2ddfaf6-03fc-40a5-bda2-e28853b1633e,4b2cd768-d317-4e10-960b-cbf1f5e0503a,landslide,2025-11-20,25.1,1,True,30.3,1.3,4,2.7
763f6ec7-3d04-4fcc-a714-1b1da0d80e45,2edeb743-9bae-4be0-890c-3f7dff91a6ce,4b2cd768-d317-4e10-960b-cbf1f5e0503a,traffic_jam,2025-11-20,18.6,1,False,,2.1,5,2.6
adc4fc4b-dc4b-4e87-87ce-1bdd5a34ef66,516a8fe5-392c-4295-99c6-ed7435fb77c6,4b2cd768-d317-4e10-960b-cbf1f5e0503a,bridge_damage,2025-11-20,11.0,1,True,,,3,2.3
4afd6797-6c1a-4f9a-a0d5-e1013287ba66,c30cd750-617c-4a0d-bbad-cbac818b0239,4b2cd768-d317-4e10-960b-cbf1f5e0503a,traffic_jam,2025-11-20,9.5,1,False,,0.7,6,1.2
63f914cf-9655-499d-9537-ef647c802424,452ac46c-2269-4e74-9ff1-36c797a0ad6f,4b2cd768-d317-4e10-960b-cbf1f5e0503a,bridge_damage,2025-11-20,27.7,1,False,,2.7,5,3.1
06878078-9fe8-43dd-bcc9-001ac4de14ba,dfbb368f-b4c2-45a6-a494-3a4d8d5150ba,4b2cd768-d317-4e10-960b-cbf1f5e0503a,road_blocked,2025-11-20,21.7,1,False,20.3,3.4,1,1.6
c64d574b-c209-46f2-b08d-8fcc10c4f6b9,2707504a-b274-4fc5-b610-b911e7401045,4b2cd768-d317-4e10-960b-cbf1f5e0503a,landslide,2025-11-20,30.4,1,True,32.0,2.4,3,2.4
8ad03b42-f41e-423a-b2dd-ade0c2ad1855,883b81fc-3abc-4f21-8bc2-597e8561bec8,4b2cd768-d317-4e10-960b-cbf1f5e0503a,landslide,2025-11-20,23.2,1,True,57.8,1.7,3,1.6
53b656b5-3114-428c-a243-7e1a5f45d975,42a291e2-f5a3-4314-a2e6-8d238ba6df14,4b2cd768-d317-4e10-960b-cbf1f5e0503a,flood_submersion,2025-11-20,4.2,1,True,20.5,,3,0.7
ba7542b0-01e8-4976-90a1-bff30c2de470,a6f25fef-512d-45e6-abab-a307f22a572f,4b2cd768-d317-4e10-960b-cbf1f5e0503a,vehicle_breakdown,2025-11-20,22.3,1,True,79.2,0.6,6,2.7
08b2d8ab-4a74-4f26-a9bc-7027c6fb97ec,0f594159-7780-4ae5-9ef0-e2513615542b,45cb7015-c74b-4025-84c4-99775545d18d,curfew,2019-12-27,133.0,5,False,,3.4,7,6.8
b0e7f311-c48a-409e-972b-bb4c83164534,f75b5320-7c14-401e-bca6-31bc3a57837a,45cb7015-c74b-4025-84c4-99775545d18d,curfew,2019-12-27,61.5,5,True,20.4,2.1,3,3.2
ef457552-9960-4576-a3c2-72e6be57869d,b792119a-a749-4581-a4db-0d490b604f9e,45cb7015-c74b-4025-84c4-99775545d18d,vehicle_breakdown,2019-12-27,63.8,5,False,64.3,2.6,7,3.4
b20fead8-7788-45c6-ad9d-baf7bd64d06e,2e29be46-5ee1-45f0-835a-a5d23d7e19d0,45cb7015-c74b-4025-84c4-99775545d18d,landslide,2019-12-27,76.4,5,True,27.2,2.9,4,4.8
6ce8ec00-4d3e-42c1-bcb6-097208b4edca,92b4e59e-a268-4227-acd2-8af00964d748,45cb7015-c74b-4025-84c4-99775545d18d,landslide,2019-12-27,136.3,5,True,,,4,6.6
53b0089d-5711-4ec6-a759-ea0779c28034,26ab98f1-9ac2-4cd0-9c9f-96171c41d262,45cb7015-c74b-4025-84c4-99775545d18d,road_blocked,2019-12-27,97.5,5,True,,1.9,6,5.5
8d05589d-85f3-47e5-90ac-f43723e5a1f8,d70f28c6-411a-49b7-a903-2cb2b5c207fa,45cb7015-c74b-4025-84c4-99775545d18d,flood_submersion,2019-12-27,42.1,5,True,,2.3,7,3.2
3899cd8d-8d49-4e3d-a253-22d8a5550c55,17bf63de-402a-44fe-8249-bfe80d0669f0,45cb7015-c74b-4025-84c4-99775545d18d,flood_submersion,2019-12-27,101.7,5,False,56.8,,4,4.8
42f5a4d7-62db-4e55-b35e-24bae9446b99,8b05162f-f21d-418f-b3c5-4bec767ce993,a662daa4-c5db-418c-a7fc-a7ddb4bff97d,traffic_jam,2019-01-27,82.3,3,True,25.8,1.9,2,4.2
e5918881-57e3-4cc4-a769-4f862d00bd35,8069eed2-ecad-4c6c-9871-5606f2fde676,a662daa4-c5db-418c-a7fc-a7ddb4bff97d,traffic_jam,2019-01-27,73.4,3,False,,,4,4.2
a645f0fd-86c4-4572-9a83-cdc6985e6d6e,fd3b756c-d155-4b4f-8163-b263ca5dae30,a662daa4-c5db-418c-a7fc-a7ddb4bff97d,vehicle_breakdown,2019-01-27,64.6,3,True,70.5,,4,3.5
3be3a2bd-f967-4f23-9227-a269ab969fcf,1d0e6f80-0c50-4d5a-afe7-59fbd399379e,5a70be4e-a5c9-4589-8a90-36429bbbdfed,traffic_jam,2025-07-10,159.7,5,True,55.7,,2,7.5
36bd633f-a2a5-4145-ab03-f683423dc579,31e5d63d-6215-4111-842f-176364f2dff6,5a70be4e-a5c9-4589-8a90-36429bbbdfed,bridge_damage,2025-07-10,146.2,5,False,66.5,3.0,1,7.4
fca25bcf-dfa0-43ef-a93d-39493e053522,516a8fe5-392c-4295-99c6-ed7435fb77c6,5a70be4e-a5c9-4589-8a90-36429bbbdfed,curfew,2025-07-10,154.9,5,False,24.7,,7,8.0
86e68c48-e29a-48b5-b822-8290dcf299c1,59816eec-0253-47b5-9b04-044a590e6865,5a70be4e-a5c9-4589-8a90-36429bbbdfed,landslide,2025-07-10,96.1,5,True,,3.5,1,4.8
06426706-77b2-43ee-a820-9b03c42cbcbf,84c6bac5-53ee-45ed-aa7c-fd474062457f,5a70be4e-a5c9-4589-8a90-36429bbbdfed,bridge_damage,2025-07-10,20.4,5,True,57.4,0.9,7,1.5
ff8721bd-5049-46ea-b6b6-056a62ef5ca8,26ab98f1-9ac2-4cd0-9c9f-96171c41d262,5a70be4e-a5c9-4589-8a90-36429bbbdfed,vehicle_breakdown,2025-07-10,76.8,5,False,,3.9,7,4.5
51d15ac1-45f7-4a84-88c3-0e4500f7a1af,0e7d1902-3a46-4f76-a207-b62332badcd3,5a70be4e-a5c9-4589-8a90-36429bbbdfed,vehicle_breakdown,2025-07-10,21.3,5,True,,3.3,3,1.6
f48e6d07-e54e-41cd-a2f8-d33b72321bad,f8d653a1-df38-4fd8-a507-57638e7e0bee,5a70be4e-a5c9-4589-8a90-36429bbbdfed,road_blocked,2025-07-10,157.1,5,False,25.9,,1,7.8
78fea063-4618-4a4b-ba48-f957de1aeb76,2cb4b90a-8192-4553-bf71-f066ced97ac9,df251585-165f-494f-93ec-243ab6a398bb,traffic_jam,2020-03-13,137.0,4,True,36.1,2.4,3,6.7
dbfe5656-aba1-4687-ad80-e07024734975,e9f98034-2dc7-4b48-99d5-1ae0e2b7f31e,df251585-165f-494f-93ec-243ab6a398bb,landslide,2020-03-13,93.8,4,True,71.7,1.6,6,5.3
85ac29ed-11a2-4023-a1fe-6c3af009c4ae,abd1c7f9-1a29-44c4-a454-e0017e1d7b6b,df251585-165f-494f-93ec-243ab6a398bb,bridge_damage,2020-03-13,116.2,4,False,,3.9,1,5.7
9c31ba97-e170-40d8-bc9e-86652e0c360f,cec0ea05-5cf9-4954-a18b-8933bd9f2d99,df251585-165f-494f-93ec-243ab6a398bb,curfew,2020-03-13,50.1,4,True,43.8,3.1,4,3.5
e7b93174-9fb5-49b3-a0c0-742e888044a1,396fa8bf-7b44-4667-86ac-98d2d11d3dbd,df251585-165f-494f-93ec-243ab6a398bb,landslide,2020-03-13,70.0,4,True,,2.2,6,3.6
30839fe0-79a0-4788-8c56-c9bd1bfde329,52decb4a-8014-4c7c-ba49-323f3f91be87,83303983-94f1-477a-8482-dd93904f2ec1,flood_submersion,2023-02-05,131.8,5,False,,2.1,2,7.1
92f8e0d6-e2bf-41fb-827c-5b85c9a62f96,e7f6d4f3-9115-4541-944f-804a8b3a82a9,83303983-94f1-477a-8482-dd93904f2ec1,flood_submersion,2023-02-05,71.4,5,True,,1.5,7,4.3
587a1241-4b9c-4767-a728-200a4a1c1240,1261bff1-a8cf-46a6-baca-c107f8ee2d3a,83303983-94f1-477a-8482-dd93904f2ec1,curfew,2023-02-05,63.3,5,True,67.6,,3,4.5
7cb5bdff-29cd-4734-8dbc-e9a02d85c5dc,0c20ad93-6db3-4fcd-a5a3-d93b9724915c,83303983-94f1-477a-8482-dd93904f2ec1,landslide,2023-02-05,151.5,5,True,47.4,3.1,7,8.2
e6e3c6f4-7944-41d7-8d43-7d8b73fbbe4f,a66062f4-b8a6-4e8a-9c1f-e0bed6e63786,83303983-94f1-477a-8482-dd93904f2ec1,flood_submersion,2023-02-05,69.6,5,True,,3.1,2,4.5
a2d9051e-5a1d-4651-9857-4d6b4a9cc3f5,e6538033-e2d9-4ea5-853b-5bd069c30d5e,83303983-94f1-477a-8482-dd93904f2ec1,curfew,2023-02-05,146.4,5,False,38.6,,3,7.5
7d217ec8-c9ca-4f65-aa9b-77a022f80dab,15146eba-3b5e-46c0-8005-8692b482966b,83303983-94f1-477a-8482-dd93904f2ec1,curfew,2023-02-05,85.9,5,True,78.0,1.5,5,4.3
47b34cec-2e8f-4ec3-b899-041730a3721e,92b4e59e-a268-4227-acd2-8af00964d748,70274133-0b88-422f-a3cc-c6b4e176291a,bridge_damage,2023-12-03,26.0,1,True,19.0,3.3,4,2.9
7b1983a5-72bd-4b90-8d78-73ed6e798731,43ae6c97-dd73-4400-a90b-b3bda2c6289a,70274133-0b88-422f-a3cc-c6b4e176291a,traffic_jam,2023-12-03,28.4,1,False,73.4,3.2,1,2.2
9fcc8272-5cd8-4b00-84d2-16be3f754aa4,2707504a-b274-4fc5-b610-b911e7401045,70274133-0b88-422f-a3cc-c6b4e176291a,road_blocked,2023-12-03,12.5,1,True,47.1,,5,1.1
5c72aa7c-eea4-4f2d-8dae-23db836a9ee7,7b5c42de-8cd8-438e-af26-9e4fce3ccac0,70274133-0b88-422f-a3cc-c6b4e176291a,curfew,2023-12-03,22.9,1,True,36.4,2.2,3,1.5
ebb569f3-4879-4678-ab45-2ec21ca103c8,a2e8995c-1665-4a89-ad78-6de78563b4af,70274133-0b88-422f-a3cc-c6b4e176291a,traffic_jam,2023-12-03,13.4,1,False,,2.8,2,2.4
a1d78b9a-652e-4cd6-8dfd-2a72d03a9308,dfbb368f-b4c2-45a6-a494-3a4d8d5150ba,70274133-0b88-422f-a3cc-c6b4e176291a,road_blocked,2023-12-03,9.5,1,True,26.2,,2,1.7
76bfe404-18d9-4156-872d-34b1a106b4c2,eda2ea6b-5b7c-432a-9bf5-03aa30d7e7f4,70274133-0b88-422f-a3cc-c6b4e176291a,curfew,2023-12-03,14.7,1,False,24.1,3.5,6,2.2
7be84415-92dc-4f37-8fc1-fb3bcd4e0419,e0bdd907-7003-4de3-abac-429412b3a1b3,70274133-0b88-422f-a3cc-c6b4e176291a,road_blocked,2023-12-03,24.0,1,False,40.0,,3,2.3
93db238b-85a8-42be-91b2-ab2e4a92389a,1ca3c81f-7600-48da-961f-a0f0da63e036,69249e45-b952-46e3-8248-8f62d4b065ac,traffic_jam,2025-04-26,141.3,4,True,22.8,2.6,1,6.7
0074f82e-2397-42f8-ab17-b74afe1caea1,b5b1dfbf-2ef8-4b40-9314-15b6f135123a,69249e45-b952-46e3-8248-8f62d4b065ac,flood_submersion,2025-04-26,36.7,4,True,34.7,3.5,5,3.5
4abe4681-dbf2-4e7c-b1b0-0b83a9fb4ec0,17bf63de-402a-44fe-8249-bfe80d0669f0,69249e45-b952-46e3-8248-8f62d4b065ac,curfew,2025-04-26,61.5,4,False,,3.7,2,3.9
4e15411a-8110-43cb-aebf-5e577affe016,1d68c36d-6db2-4653-a32a-5e259a10f36c,69249e45-b952-46e3-8248-8f62d4b065ac,flood_submersion,2025-04-26,85.1,4,True,,,4,4.2
11375ab8-ec3b-43cd-9eb7-f62119761272,54a8943f-707e-428c-ad45-21e74a525ca2,69249e45-b952-46e3-8248-8f62d4b065ac,bridge_damage,2025-04-26,88.0,4,False,,1.2,7,4.4
c33b4cb7-76c1-4b2e-84c6-63a52d2b74e1,bd31f138-4979-4bc7-a91b-5fa2a4ea816b,69249e45-b952-46e3-8248-8f62d4b065ac,vehicle_breakdown,2025-04-26,121.2,4,False,,3.9,3,7.0
de7cbdaa-486c-4ce5-8050-b248f625eb09,83ba4623-254e-4346-b7bd-938804088f42,69249e45-b952-46e3-8248-8f62d4b065ac,vehicle_breakdown,2025-04-26,102.3,4,False,35.4,0.6,4,5.8
870c9fce-e646-493a-abf7-3e38b84e53cb,1472170b-758c-4c76-845c-2263f435d070,69249e45-b952-46e3-8248-8f62d4b065ac,traffic_jam,2025-04-26,59.1,4,True,58.2,,1,3.6
88d75e2b-d1a4-46f8-a8b7-f4d308421228,abd1c7f9-1a29-44c4-a454-e0017e1d7b6b,69249e45-b952-46e3-8248-8f62d4b065ac,traffic_jam,2025-04-26,115.5,4,False,,,5,6.8
0e69a9a4-8e32-4cc0-8f9f-e789a4e018d3,1675deb6-534a-4c0e-94a2-c73eb1d16d79,69249e45-b952-46e3-8248-8f62d4b065ac,road_blocked,2025-04-26,54.4,4,False,25.1,,5,4.0
219caa3f-38e8-4b3d-b0d0-c540913ad1f8,0f594159-7780-4ae5-9ef0-e2513615542b,69249e45-b952-46e3-8248-8f62d4b065ac,curfew,2025-04-26,126.5,4,False,,3.8,4,5.9
1304840d-bb46-4860-957f-bc344a0dacd1,0e859330-0fe3-4dbb-b383-527ea032b5ba,adf84748-c4e4-440f-84f3-91fff6e8ad85,road_blocked,2023-06-11,90.5,4,False,,3.3,6,5.7
73fbedda-06f2-470a-9d39-9bd0a18d8666,027c18f1-eac8-4387-9a7a-2398111374a5,adf84748-c4e4-440f-84f3-91fff6e8ad85,flood_submersion,2023-06-11,60.5,4,True,,1.0,5,3.1
ee3952ed-e74b-4f77-8ec8-deed00c8c046,08f028bd-c8d1-42c1-9f76-2e22969a0fee,adf84748-c4e4-440f-84f3-91fff6e8ad85,vehicle_breakdown,2023-06-11,30.3,4,True,52.1,,7,2.0
09269211-0cc7-4fa4-9fb0-4fcd2e4d330c,7eacc67a-3b3c-47ce-bb68-580fe7fedcc7,adf84748-c4e4-440f-84f3-91fff6e8ad85,traffic_jam,2023-06-11,113.4,4,False,,,1,6.7
7ac17780-5d5b-49ba-92b3-4d5467c8b3f9,4719b9fe-cb11-4cea-b2c4-90a6f2a44246,5f89d905-2541-44a5-acd8-5af04914c22b,traffic_jam,2021-09-18,71.1,5,True,43.0,1.3,7,4.9
801f7748-0a30-43ae-8790-8f5f9d734e28,dbf0c335-c951-4531-b616-6fde13c276b6,5f89d905-2541-44a5-acd8-5af04914c22b,bridge_damage,2021-09-18,30.6,5,False,,,3,3.0
ee943051-3e68-448d-b5b2-6867ab4bb792,45cab8f5-b13d-42ed-994f-83a147962e04,54453782-b77a-4246-86f1-78da02855e1c,traffic_jam,2025-02-21,12.9,1,True,61.0,,4,2.5
51fae59c-618a-475b-bba6-8c5cbd50efdf,e9f98034-2dc7-4b48-99d5-1ae0e2b7f31e,54453782-b77a-4246-86f1-78da02855e1c,curfew,2025-02-21,18.0,1,False,,3.7,4,2.6
3290aa05-eb4a-44a1-a446-8c4c27e8313d,2e29be46-5ee1-45f0-835a-a5d23d7e19d0,e633a61d-f561-4177-af5c-efa1880b800c,curfew,2021-12-14,44.8,4,True,46.5,1.1,3,3.8
9c4a9f13-aa44-47b5-90be-44d5e832f202,1dc00d43-a15b-4f0b-824f-c153554a9574,e633a61d-f561-4177-af5c-efa1880b800c,vehicle_breakdown,2021-12-14,79.2,4,False,20.8,,4,4.5
d16fa674-060e-449a-b99f-bbae78e7229f,38decc2d-4d09-4d5d-9df1-0303a353a348,e633a61d-f561-4177-af5c-efa1880b800c,curfew,2021-12-14,143.0,4,True,56.3,3.0,3,7.1
0f961a04-dc4b-459b-8656-72803928a0e0,69a62b17-7e9a-4cbe-95ed-ad3d06334e88,e633a61d-f561-4177-af5c-efa1880b800c,road_blocked,2021-12-14,38.4,4,True,56.6,,4,2.7
55965e43-edc4-486f-9a60-9b05b786aec7,6362775d-d338-4357-ad4e-6769eccc3ebb,e633a61d-f561-4177-af5c-efa1880b800c,flood_submersion,2021-12-14,140.1,4,False,22.6,0.8,6,7.1
fab9ac65-5126-4f60-aeb8-0737dce80e1f,90a88fe1-db30-4d9b-b5da-82f1eface1c2,382a42e7-9a29-4735-b755-a801b693ba94,traffic_jam,2021-08-16,38.3,2,True,,0.8,3,2.2
297e5428-013e-488e-93f9-06f0aa19f1e1,fbd68f94-f85e-486a-b687-7f4ed8597ea5,382a42e7-9a29-4735-b755-a801b693ba94,flood_submersion,2021-08-16,51.2,2,True,70.2,,2,3.7
7bff0b4d-9414-4042-b97b-792bee1d1f67,6fc2cfba-30f7-4c47-805a-56569a532ac9,382a42e7-9a29-4735-b755-a801b693ba94,road_blocked,2021-08-16,51.2,2,True,43.2,1.9,7,3.6
3ea8dca6-8bc7-4af2-89e6-81e8b3ed21cf,b50d6864-d9d2-452a-b0f3-09c2758a1b63,382a42e7-9a29-4735-b755-a801b693ba94,curfew,2021-08-16,33.1,2,True,73.6,3.1,2,2.5
8ca788ab-cebd-4920-ab47-f8e763e14cf7,abd1c7f9-1a29-44c4-a454-e0017e1d7b6b,382a42e7-9a29-4735-b755-a801b693ba94,landslide,2021-08-16,59.7,2,False,,,5,3.6
f7069512-09f2-4cfd-a657-afb7591ac9c3,8709d3e4-d27e-4b95-ae55-53c6ba19fe3f,cefa2f3d-9151-4c18-9337-fa46ae2d1513,traffic_jam,2020-03-15,56.8,2,False,,2.4,7,3.5
f675bdb1-f9bf-4ced-926a-b399c05f8971,1e524c70-56f0-448b-993c-eb58180fd25b,cefa2f3d-9151-4c18-9337-fa46ae2d1513,bridge_damage,2020-03-15,50.5,2,True,,1.7,6,3.0
45b03031-2079-438e-9ec2-87d960ccde18,e1f0efd3-0054-49fd-ac04-b4672ff4263a,cefa2f3d-9151-4c18-9337-fa46ae2d1513,landslide,2020-03-15,49.0,2,True,36.4,1.3,2,3.0
1e66b606-a8b6-4a9a-897c-d183b6579c3a,90e649ee-8116-4838-8684-380e81bfdbb1,cefa2f3d-9151-4c18-9337-fa46ae2d1513,bridge_damage,2020-03-15,53.1,2,False,,1.6,3,3.6
9249c173-3c1b-4452-8597-168ab3edd5e6,b76b22d5-1ffc-4582-86f7-59519a663367,cefa2f3d-9151-4c18-9337-fa46ae2d1513,traffic_jam,2020-03-15,9.0,2,True,38.3,2.7,1,2.1
c9fd41e7-4054-4034-bafb-b3567db38323,77ec76ca-e813-4c4a-a690-5ca2db5f4efa,b1dfe96f-3240-427d-a946-e940a5d581d5,flood_submersion,2019-08-06,106.2,5,True,44.4,0.5,3,5.9
2a86e76e-fb4b-4c1c-bd0b-e2783a93e7c2,516a8fe5-392c-4295-99c6-ed7435fb77c6,b1dfe96f-3240-427d-a946-e940a5d581d5,landslide,2019-08-06,150.6,5,True,79.0,3.1,4,8.2
f3e71436-1e1f-4176-ba58-abf307ebc890,95df8163-6aef-437f-b0e9-1d464a98df49,b1dfe96f-3240-427d-a946-e940a5d581d5,bridge_damage,2019-08-06,20.1,5,True,,,2,1.7
71837a83-983b-4828-a31f-d909cf4c9fbe,2e0d6339-25aa-47aa-9142-0e1ba607dac0,b1dfe96f-3240-427d-a946-e940a5d581d5,curfew,2019-08-06,146.6,5,False,25.1,3.8,5,7.1
cb60d9cb-1d41-40a6-9a41-f8a1501661e0,0f594159-7780-4ae5-9ef0-e2513615542b,b1dfe96f-3240-427d-a946-e940a5d581d5,landslide,2019-08-06,43.3,5,True,40.8,1.0,2,2.4
28009093-9934-4668-a879-166789184371,59816eec-0253-47b5-9b04-044a590e6865,b1dfe96f-3240-427d-a946-e940a5d581d5,vehicle_breakdown,2019-08-06,23.9,5,True,,1.6,2,2.6
b1b7ec8e-f016-4eb8-8f63-60f809e5defa,e9f98034-2dc7-4b48-99d5-1ae0e2b7f31e,b1dfe96f-3240-427d-a946-e940a5d581d5,vehicle_breakdown,2019-08-06,128.5,5,False,15.0,0.8,4,7.3
db7f8fa3-0c91-40cb-bc26-00ed01236e0b,86efa444-7f60-4a2e-ab32-ef0b5b8d1c84,b1dfe96f-3240-427d-a946-e940a5d581d5,traffic_jam,2019-08-06,111.2,5,False,,,3,6.4
