item_id,name,category,criticality,daily_consumption_normal,daily_consumption_disaster,disaster_surge_category
19ada4bf-017a-47eb-a8fa-9ea01f7ec834,Sharp Disposal Container 5L,consumable,medium,79.6,127.4,general
b354a3f2-ed3e-4033-ad29-6b873cb49bae,Hand Sanitizer 500mL,consumable,low,41.4,53.8,general
f2cc4f4f-e617-4302-83ce-69ae5eedf155,Hand Soap Liquid 1L,consumable,low,21.7,30.4,general
9369855b-b657-4a23-ab58-72c72e249811,Disinfectant Spray 500mL,consumable,low,26.6,50.5,general
4c322dcf-d33b-457c-9755-7f2a160b0ed6,Floor Disinfectant 5L,consumable,low,49.2,73.8,general
0a777057-b83d-4568-bd27-c0f35cb7f8fa,Disposable Apron,consumable,low,16.1,29.0,general
f671241e-ab8d-4cf1-8ec0-dee521bfd0b0,Shoe Cover (Pair),consumable,low,26.1,36.5,general
c4b529b2-8d71-441f-960e-79eb7146f39d,Head Cap/Bouffant Cap,consumable,low,18.0,32.4,general
077c2f02-77b2-4b74-9539-8d40b8ebbeeb,Face Mask Surgical (Regular),consumable,low,17.0,23.8,general
2449328c-086f-4772-b5f0-90128cbdc458,Cotton Gauze Roll,consumable,low,47.5,71.2,general
ac586153-c1c7-463f-b8f2-f79eb25c0b9c,Plaster of Paris Bandage,consumable,low,23.0,27.6,general
b2f88233-9f00-4343-b33c-aad488ffd0d8,Elastic Crepe Bandage 15cm,consumable,low,40.2,56.3,general
bc7f0255-5c11-454f-beb3-5463544b43c6,Adhesive Plaster Strip,consumable,low,43.2,60.5,general
be1fec6f-f769-4083-9428-ee081261cac7,Tongue Depressor (Box 100),consumable,low,18.8,32.0,general
4b0a0051-64f4-4005-adba-33819d29af2e,Disposable Bedpan,consumable,low,40.1,80.2,general
7f491d8e-6b83-470d-8535-1569de49c599,Urinal (Male),consumable,low,44.5,71.2,general
1519a9c8-5dfd-4421-a298-b47b9814e77b,Bed Sheet Disposable,consumable,low,38.7,54.2,general
fd101274-4d40-4a01-90d9-cc253e75be19,Pillow Cover Disposable,consumable,low,27.6,44.2,general
c3271ed1-46df-4c66-a1cc-79ec4baff803,Patient Towel,consumable,low,40.4,76.8,general
05f451d7-3324-48cd-8499-3db9b87e7bdd,Hospital Gown (Patient),consumable,low,35.5,56.8,general
b14944ac-2357-4b09-84b5-481b38d55a60,Visitor Gown,consumable,low,48.2,86.8,general
4ead7740-dabf-4108-ad33-2e4b7b3a418f,Paper Roll for ECG Machine,consumable,low,20.8,35.4,general
260a87d8-6e6e-4cba-97d3-2356bda7f967,Electrode Gel 250mL,consumable,low,9.2,13.8,general
d512ffe1-62b9-4d44-84b7-adeb7fba0c77,ECG Electrode (Box 100),consumable,low,40.5,60.8,general
50f5b040-10e7-4431-ab86-0c7dc0952be9,Autoclave Bag Large,consumable,low,18.6,33.5,general
7210a20b-9629-4f96-a4a5-2fed7a9a3565,Autoclave Bag Small,consumable,low,34.6,65.7,general
93280fce-31de-4b92-9fe1-f7db1a81863a,Sterile Pack Indicator Strip,consumable,low,37.0,62.9,general
0d0c8240-be5e-41a6-83df-a2c566412640,Ultrasound Gel 5L,consumable,low,20.7,39.3,general
219ef704-1e09-4368-b373-f2e5cff9ac57,X-Ray Film 14x17,consumable,low,47.5,57.0,general
1cde3ae1-608b-4087-b8c6-07b179cabfbb,IV Stand (Drip Stand),equipment,low,44.0,79.2,general
fbd2cd69-0b8b-45d3-9cec-057a4bd4d4a1,Bed Pan Stainless,equipment,low,28.9,52.0,general
f7a51b22-61bd-4987-a20f-9ca5a541fc93,Walking Stick,equipment,low,6.2,12.4,general
4a632382-95f6-483e-b161-2e1301477045,Crutches (Pair),equipment,low,38.5,61.6,general
52c983e6-556c-488a-866f-b706aa3fd506,Wheelchair,equipment,low,33.8,47.3,general
e9b88c96-708c-4af9-9c1e-8df1df5d795a,Stretcher Sheet Disposable,consumable,low,20.7,35.2,general
dfc73004-a829-426e-aee6-27cc6796a147,Oxygen Mask Simple (Box 10),consumable,low,45.6,86.6,respiratory
83e36cee-8169-4ce9-8481-25aaa15fe879,Oxygen Mask Non-Rebreather (Box 10),consumable,low,14.5,18.9,respiratory
36cd742b-0ed9-492a-8b50-de74c28df827,Nasal Cannula (Box 10),consumable,low,49.5,64.4,respiratory
1b668475-3251-4395-96a0-8180ebbd882d,Oxygen Cylinder Trolley,equipment,low,31.1,56.0,respiratory
e1dc94d5-bd1c-4e62-85bb-2ab93c8109e6,Portable Suction Machine,equipment,low,33.7,53.9,general
09780430-259c-4190-9702-c9248bf95a04,Suction Catheter 14Fr (Box 10),consumable,low,20.6,33.0,general
21ac6440-ef7e-4433-870c-8afce1eff3ba,Stool Softener (Lactulose),medicine,low,16.7,21.7,general
63e28f31-b9f9-413e-afa2-7fe6bcfc4668,Antacid Suspension 200mL,medicine,low,19.9,33.8,general
bbc2e186-698d-4713-a984-b5981cf308b2,Cough Syrup 100mL,medicine,low,39.4,55.2,respiratory
50367763-88c4-40d2-82c2-2ad20b6d77d3,Oral Rehydration Salt Sachets,medicine,low,45.9,64.3,general
f928c39e-8110-494e-9eee-e201e3ef4bc1,Vitamin C 500mg Tablet,medicine,low,29.9,50.8,general
18883328-975d-4c4b-887c-28b4ff429af3,Zinc Tablet 10mg,medicine,low,11.1,20.0,general
aaaebb40-cb3e-4ab1-b3cd-3a9fafec1e42,Antiseptic Cream 30g,medicine,low,8.3,13.3,general
1be4c8a5-5af7-4b62-92c6-67801ff1015b,Calamine Lotion 100mL,medicine,low,15.0,24.0,general
a250e219-3c77-4287-af2d-89cd520cc814,Itch Relief Cream 30g,medicine,low,42.3,67.7,general
207f0c70-59f1-4da3-ae67-e7c802e353ec,Toothpaste (For ward patients),consumable,low,27.5,46.8,general
ca598ff4-71ce-4cbd-a201-a61ee93dccfb,Toothbrush (For ward patients),consumable,low,28.8,49.0,general
0f625268-88c1-41e3-9ebb-ff49b46b4793,Soap Bar (For ward),consumable,low,28.2,45.1,general
51e4800f-7ae2-4794-867f-0b595b3814e8,Shampoo 200mL,consumable,low,26.1,52.2,general
3c58e105-8489-4acd-a61b-740e70dea9db,Tissue Paper Box,consumable,low,14.8,19.2,general
e6a1d939-c890-40d7-81ff-748458ac63f7,Cotton Buds Box,consumable,low,39.6,71.3,general
d4fdc4e6-2e73-41d5-8d6c-3326ac7aa09d,Safety Pin (Box),consumable,low,11.9,23.8,general
adc974eb-c3e6-4e83-8683-89d12849a407,Rubber Band (Pack),consumable,low,19.7,33.5,general
ed149e41-033e-4576-b189-4dd321f370dd,Label Stickers (Roll),consumable,low,15.4,29.3,general
ff5edc4c-fd1b-464b-9b98-59c4b6566542,Ballpoint Pen Box,consumable,low,43.2,86.4,general
fc2d665f-97ed-4709-9197-e7e62eb1a074,Marker Pen Box,consumable,low,16.3,22.8,general
96cf7dce-98aa-4a15-bf2b-290baf39c8ee,Printer Paper A4 (Ream),consumable,low,49.6,79.4,general
252348d3-8f76-4163-a716-c3443a38ddac,Consent Form Pads,consumable,low,47.0,65.8,general
02bc4d5a-6b8a-4912-8244-e2b89e5e9edc,Prescription Pad,consumable,low,18.6,29.8,general
7ef4e4e3-e479-459c-9279-e54434caa00d,Patient File Folder,consumable,low,45.8,82.4,general
d8bd2940-6b93-433e-9d88-2182ff7648dc,Binder Clip Box,consumable,low,29.6,47.4,general
6fd40bfa-499e-4b4a-97b8-fcbf87768a90,Paper Clip Box,consumable,low,23.4,42.1,general
195bd18d-ffd9-467e-9125-4a41440274b3,Stapler,equipment,low,10.7,15.0,general
5b0acd2c-8e52-4802-8bd1-ba487596ae31,Stapler Pin Box,consumable,low,15.3,27.5,general
ed2e4a39-4db1-4a3d-8ee0-ba61c7ec5492,Scissors (Office),equipment,low,19.2,25.0,general
3fa5baea-10ee-4519-9427-bf17d5cd2f62,Tape Dispenser,equipment,low,7.9,9.5,general
3ae3f996-cb99-4fe5-84f7-b1873bdd77ec,Rubber Stamp,equipment,low,43.2,56.2,general
2bf2afd7-610b-41fe-8ea0-02ab4e0f07cd,Stamp Pad,consumable,low,24.9,32.4,general
4421ec8b-8ce9-4684-931b-15637ff55ae0,File Tray (Plastic),equipment,low,5.5,7.2,general
1a621dcf-afd9-496a-88b6-3e765d8175a8,Notice Board Pin Box,consumable,low,11.8,16.5,general
6b4a30c7-ea04-4b25-ad5f-a532be96b096,Extension Cord 3-Point 5m,equipment,low,32.0,64.0,general
4cad9be2-43c1-4408-a115-8dc8a34ee7e3,Power Strip Surge Protected,equipment,low,26.5,39.8,general
a5233a05-5741-4a87-a099-2e76929e9472,USB Cable Type-C,equipment,low,20.8,37.4,general
60907a03-1437-4f10-b200-48e16c951753,Mop and Bucket Set,equipment,low,34.0,57.8,general
487353bb-894e-4f7e-afaf-35add3d46ce6,Broom,equipment,low,37.0,48.1,general
8a5f3cab-cead-4719-9a3a-17309ba0c735,Dustpan,equipment,low,16.1,19.3,general
881489dd-c36b-42a7-99a4-50ab6263504f,Waste Bin 20L,equipment,low,23.6,30.7,general
a25931ad-d590-412b-b074-7bf88a22eb29,Cleaning Brush Set,consumable,low,14.1,26.8,general
a7a7ba4d-cb51-44cd-a504-8ac4690b7cb6,Laundry Detergent 5Kg,consumable,low,47.8,57.4,general
c25a4fcd-2eb3-4920-aa09-6b4dd311e149,Bleach Solution 5L,consumable,low,45.8,91.6,general
c53e9d6c-7935-4919-81eb-708c11c52366,Air Freshener 300mL,consumable,low,43.2,73.4,general
8c078eb6-c652-460d-a3d5-ba5f34741f7a,Pest Control Spray,consumable,low,30.7,39.9,general
c243669b-4f40-48d9-b47b-3638d804f302,Mosquito Repellent Liquid,consumable,low,37.8,71.8,general
d5a2304a-4953-4d88-9e94-5740efb227bf,First Aid Box (Refill),consumable,low,19.0,38.0,general
a2d5cdc2-0905-43ef-8488-d199f345f493,Emergency Torch/Flashlight,equipment,low,12.9,18.1,general
9087e13a-fff8-4c61-8529-fb4328d9104e,AA Batteries (Pack 10),consumable,low,38.0,53.2,general
95fa2980-941b-4227-ac2c-be375077cde3,Floor Disinfectant 5L [Variant-1],consumable,low,56.1,139.3,general
5ff3c0f3-394c-4481-bb5f-421b2927d241,Blood Glucose Monitoring Kit [Variant-2],equipment,medium,35.9,138.3,general
5b8f9252-5f49-4d2c-8771-9ef5ac963bfa,Oseltamivir Capsules [Variant-3],medicine,high,16.0,63.6,respiratory
87fadc9a-eb0d-4f52-8b6b-bea85af09ebf,Nitroglycerine Injection [Variant-4],medicine,life_critical,5.9,12.8,trauma
507bb077-7a45-47c9-9d1a-d3f98da7e8f2,Sodium Nitroprusside [Variant-5],medicine,life_critical,11.4,24.4,trauma
a037121a-82c5-4eff-a0b8-2fad4cd83216,Needle Holder (Box 12) [Variant-6],surgical,medium,26.6,93.3,surgical
7e69da22-4ee2-430c-b663-d12299f7aba0,Cotrimoxazole Tablet [Variant-7],medicine,medium,70.5,260.2,general
e34f57f8-115e-431e-b399-81bfba3d59b0,Ophthalmoscope [Variant-8],equipment,medium,31.9,117.6,general
9c4caa14-e051-4ed3-9742-e84f4a00c149,BP Cuff Adult (Aneroid) [Variant-9],equipment,medium,72.8,240.4,general
2c1d5109-b046-4baa-ad3b-c2053ef23f2e,Hand Sanitizer 500mL [Variant-10],consumable,low,35.0,132.0,general
ddffba2e-ddcb-48fc-ac2e-cecae7ecf070,Metronidazole Injection [Variant-11],medicine,life_critical,1.8,4.1,trauma
542bcb4d-f0ba-41b7-9564-07679dea027f,Mechanical Ventilator Circuit (Adult) [Variant-12],equipment,life_critical,14.3,30.0,respiratory
a20310fd-a441-4a0e-879b-16e2fa65d7d7,Midazolam Injection [Variant-13],medicine,life_critical,4.1,11.8,trauma
9a2b3acd-86d5-4cce-999d-a160576319c5,Glucometer Strip (Box 50) [Variant-14],consumable,medium,13.7,41.7,general
b001b850-1f67-4413-8d1e-71ed7c1b20fc,Vitamin D3 60000IU Capsule [Variant-15],medicine,medium,47.4,153.0,general
d5a86e2f-5b6f-4bec-988d-a1b0f5f3dec6,Tracheostomy Tube Size 8 [Variant-16],surgical,life_critical,6.7,22.1,respiratory
3affbc3c-8c91-4017-b7f7-624dd98d2cd7,Surgical Gown (Sterile) [Variant-17],consumable,high,18.2,45.4,surgical
9ae87dc8-80b8-41ea-968a-32ca749a8a21,Remdesivir Injection [Variant-18],medicine,high,23.6,65.8,respiratory
f07bea6f-d8a4-4ee3-b9f8-eff2ab16fefa,Oseltamivir Capsules [Variant-19],medicine,high,14.2,43.5,respiratory
361503ad-2b48-47dd-8f75-eabee15fbfc5,Oxygen Mask Non-Rebreather (Box 10) [Variant-20],consumable,low,15.0,30.7,respiratory
e62a688e-eebd-456e-bebe-2618979f0308,Cotton Wool Roll 500g [Variant-21],consumable,medium,35.7,101.5,general
944d6bb9-4bf3-4d5f-953e-768652d84f82,Paracetamol Injection 1g [Variant-22],medicine,high,19.8,70.6,general
d72ecd0f-cb55-4a33-86c8-023a9eb44815,Ophthalmoscope [Variant-23],equipment,medium,25.6,82.0,general
98814c7a-0181-457e-ab27-87bf6944c36f,Ertapenem Injection [Variant-24],medicine,high,22.6,58.1,general
6782cddf-b836-464a-855f-977f4c58ef07,IV Cannula 20G (Box 100) [Variant-25],consumable,high,13.2,50.9,general
4bc99bb8-ddaf-4037-a79e-47f2e0634f50,Waste Collection Bag Red [Variant-26],consumable,medium,33.0,68.8,general
304afb28-2609-4ba1-8c99-13737e8cd043,Surgical Gown (Sterile) [Variant-27],consumable,high,23.0,52.8,surgical
13fac97b-b698-470f-8046-81823f3c2940,Hydrocortisone Injection [Variant-28],medicine,life_critical,9.4,37.4,trauma
2d9e0373-23fa-4b6b-bd32-30698695c5a3,Transport Media Swab [Variant-29],consumable,medium,37.8,139.3,general
828c37bf-94aa-4411-805d-1f80850c8b68,Cough Syrup 100mL [Variant-30],medicine,low,36.6,108.3,respiratory
16aefe72-0138-45db-a4f7-a225812c9ddb,Mechanical Ventilator Circuit (Adult) [Variant-31],equipment,life_critical,13.2,29.9,respiratory
05cab9be-1c33-4486-84f3-d4bcf99f8046,Piperacillin-Tazobactam Injection [Variant-32],medicine,life_critical,3.6,14.0,trauma
8a029612-eef9-4cba-ac33-98256c8679f0,Oxygen Cylinder Trolley [Variant-33],equipment,low,31.2,68.1,respiratory
57122823-279f-47cc-b1a4-8c3d79a90648,Potassium Chloride Injection [Variant-34],medicine,life_critical,13.4,51.7,trauma
923c5bd2-af6c-4519-a62f-23a84c13b1f2,Labetalol Injection [Variant-35],medicine,life_critical,5.7,14.4,trauma
356bd5cd-2e0c-4250-8589-b92a237f37df,N95 Respirator Mask [Variant-36],consumable,high,10.0,37.2,respiratory
42fa069a-dad9-4a08-866d-b42fab64e488,Amoxicillin-Clavulanate Injection [Variant-37],medicine,high,34.0,126.2,general
e1557164-248b-4416-818a-c8bf5899e564,Blood Glucose Monitoring Kit [Variant-38],equipment,medium,32.8,100.4,general
19a893ca-1966-46db-b970-dccf7bf50036,Plaster of Paris Bandage [Variant-39],consumable,low,20.1,52.3,general
f6f4a59a-1795-49a8-aaf8-a629b03e80ec,Face Mask Surgical (Regular) [Variant-40],consumable,low,13.8,38.4,general
84deb487-6eff-4a8d-941a-4d7d77c88e0a,Amlodipine Tablet [Variant-41],medicine,high,35.3,83.4,general
9b2e2061-c8ad-474a-a9fb-aed6a573d392,Urine Dipstick Test Strip (Box 100) [Variant-42],consumable,medium,84.2,212.8,general
6097313d-2022-4173-a4c3-056fc7a16067,Fentanyl Injection [Variant-43],medicine,life_critical,11.8,40.5,trauma
ea69e67e-6056-4635-9008-e2393583a7fa,Acetylcysteine Injection [Variant-44],medicine,high,9.4,25.6,general
7e42f2fd-c019-4db4-a052-13b0d6491d20,Risperidone 2mg Tablet [Variant-45],medicine,medium,21.4,52.0,general
6d4ac580-077e-4cd6-b517-baca3abaf73b,Atropine Sulphate Injection [Variant-46],medicine,life_critical,4.4,11.8,trauma
6da6ca47-c2d9-481f-bfaf-adc290733a5e,Nasal Saline Spray [Variant-47],medicine,medium,22.8,51.3,respiratory
110eaafa-6d59-4752-90ce-a0e3f9fd932a,Surgical Stapler Linear 60mm [Variant-48],surgical,high,23.4,81.8,surgical
518844bc-ec32-4eaa-b752-6eede508d325,Chlorhexidine Gluconate Solution [Variant-49],consumable,medium,76.8,297.5,general
55c0b7f1-144d-413d-9343-50cc5ffd2e81,Blood Collection Tube SST [Variant-50],consumable,high,8.9,30.4,general
4f9e032c-213b-4dd5-9a3a-e9a265e97511,Ophthalmoscope [Variant-51],equipment,medium,37.8,101.4,general
12341a62-59f4-4c37-bdee-da9d06563b55,Zinc Tablet 10mg [Variant-52],medicine,low,9.6,29.2,general
1f764638-e495-40d6-8c55-9374e5bb6bd8,Elastic Crepe Bandage 15cm [Variant-53],consumable,low,35.0,112.9,general
76a67310-e133-47b0-8c0f-7b73e205d2dd,Phenytoin Injection [Variant-54],medicine,high,25.0,96.4,general
8cee3077-b5ad-40e6-81e1-ae2c40d4492f,Oseltamivir Capsules [Variant-55],medicine,high,12.2,27.0,respiratory
fdcdc4f8-ee73-499f-9ba7-60c8893c999a,Adhesive Bandage Roll [Variant-56],consumable,high,34.9,88.9,general
677ef83a-f83e-4c4d-93de-a8c491d5e754,Digoxin Injection [Variant-57],medicine,high,9.5,22.7,general
70b69b7c-e52c-45ab-84b8-3f00f978d80a,Morphine Sulphate Injection [Variant-58],medicine,life_critical,7.5,20.8,trauma
e06fe499-8325-4054-90cb-1cc15a3f76e6,Label Stickers (Roll) [Variant-59],consumable,low,14.3,31.2,general
45014b7a-d687-4d5d-9db1-b78595cb5606,Portable Suction Machine [Variant-60],equipment,low,27.3,65.6,general
55acf9ed-c5c8-4468-9421-93b7e326092e,Midazolam Injection [Variant-61],medicine,life_critical,5.7,22.0,trauma
17d5f8ec-6069-4a28-9d21-138b697340f1,Metformin 500mg Tablet [Variant-62],medicine,medium,51.9,159.0,general
d11249f0-4668-4624-9f40-4cd40e33a77e,Morphine Sulphate Injection [Variant-63],medicine,life_critical,8.8,31.1,trauma
522eb30a-298e-4521-8cbc-d290152e193a,Piperacillin-Tazobactam Injection [Variant-64],medicine,life_critical,5.0,19.0,trauma
fc305ac1-8b76-4f65-a9ed-b2567b31c36d,Printer Paper A4 (Ream) [Variant-65],consumable,low,54.9,198.3,general
3c08e0a8-9e67-4ffd-a771-95fa1e0b522f,Shoe Cover (Pair) [Variant-66],consumable,low,24.1,93.0,general
dbc5b79c-abd2-4c5b-8c4d-a398411e37ba,Hospital Gown (Patient) [Variant-67],consumable,low,42.5,150.5,general
b5b851ac-7632-4df9-9ca0-c16971324a4a,Wheelchair [Variant-68],equipment,low,28.3,93.7,general
e8633f18-312f-4849-9923-fd0de823f897,Valproate Injection [Variant-69],medicine,high,18.7,67.3,general
f31b1061-0723-4755-bfd4-c1be1f258227,Morphine Sulphate Injection [Variant-70],medicine,life_critical,8.2,30.5,trauma
d35b5313-11f1-4774-9114-a15d26476ae3,Electrode Gel 250mL [Variant-71],consumable,low,8.4,23.8,general
ebe70a1b-29d4-4ef9-9aa9-b575f38963fa,Furosemide Injection [Variant-72],medicine,life_critical,8.1,23.5,trauma
be91a081-8595-4f84-83be-2d1c3737140a,Levofloxacin Injection [Variant-73],medicine,high,11.4,32.5,respiratory
2704d590-92a0-43f7-a748-d3306b50ac7d,Succinylcholine Injection [Variant-74],medicine,life_critical,12.7,32.3,trauma
f80088be-724a-4d8a-b4bb-042187bae10d,Paper Clip Box [Variant-75],consumable,low,22.7,60.3,general
92a5beb2-04c6-47aa-b953-44a08927bc98,Rocuronium Injection [Variant-76],medicine,life_critical,13.6,38.6,trauma
9680cba1-bb3a-4e51-9cf9-018474fff983,Iron Sucrose Injection [Variant-77],medicine,high,31.2,71.9,general
04332630-fc1b-4780-902e-ec20afeaa363,Glucometer Strip (Box 50) [Variant-78],consumable,medium,13.4,42.0,general
347b8852-9b30-4c55-9068-bdcaab9dcbd7,Pacemaker Electrode Catheter [Variant-79],surgical,life_critical,13.4,33.7,trauma
09c33049-4112-4c8f-97f7-e6c58b9a4178,Shampoo 200mL [Variant-80],consumable,low,31.0,110.7,general
d25f8f4a-3d57-439e-874f-9a4ffd7ebf03,Examination Gloves (Latex-Free) [Variant-81],consumable,high,21.3,48.7,general
2fae3224-470f-436a-93d8-d496607b7e79,Label Stickers (Roll) [Variant-82],consumable,low,15.6,36.5,general
0c526fb3-1da7-4b85-972f-28ba012aaae2,Paper Clip Box [Variant-83],consumable,low,24.2,61.2,general
d40c1716-ec0b-406e-81ef-2369b27046c4,Heparin Sodium Injection [Variant-84],medicine,life_critical,7.4,16.5,trauma
db7e6600-6d52-4bc3-a0d6-9dada3bf6267,Broom [Variant-85],equipment,low,40.3,85.3,general
1c353bee-111f-476c-b3ca-123c360b0105,Furosemide Injection [Variant-86],medicine,life_critical,10.3,37.4,trauma
362872fd-dacb-44c5-8cae-b2947b02477a,Pulse Oximeter (Handheld) [Variant-87],equipment,medium,72.2,181.7,respiratory
83ebd91e-b633-4436-b035-8c57ef8308ad,Marker Pen Box [Variant-88],consumable,low,17.4,38.9,general
7009ad14-0760-407c-b424-46b092f6dfaa,Toothbrush (For ward patients) [Variant-89],consumable,low,33.3,79.0,general
07c9b8d6-6498-478b-ad8c-c4a78fdb5c69,IV Stand (Drip Stand) [Variant-90],equipment,low,40.9,129.9,general
06f6e8aa-8fec-4b30-8f24-476562082a92,Glimepiride 2mg Tablet [Variant-91],medicine,medium,36.6,84.6,general
622422e9-f692-4686-b5a4-a6c33640413d,Suture Chromic Catgut 1 (Box) [Variant-92],surgical,high,12.7,50.8,surgical
a24df86b-a8e1-4300-b423-5e4b87051f00,Enoxaparin Injection [Variant-93],medicine,high,42.9,127.2,general
ad5472e1-e04e-433d-b555-26031c72943e,Metformin 500mg Tablet [Variant-94],medicine,medium,60.6,131.8,general
8fe17a41-0b2a-4711-b210-359edc1ac70a,Surgical Face Mask 3-Ply [Variant-95],consumable,high,27.8,108.3,general
22d54e7a-a778-4aa2-93a2-c6a77c5501e1,Surgical Stapler Linear 60mm [Variant-96],surgical,high,24.2,65.6,surgical
7b225dff-9fa1-425e-b682-e338d80db293,Albendazole 400mg Tablet [Variant-97],medicine,medium,44.8,106.6,general
8b2b7b89-6369-4a70-b5d7-15040268b246,Pulse Oximeter Probe [Variant-98],equipment,life_critical,13.9,34.8,respiratory
76080224-7d02-40ef-9e82-018d5e6b2e51,Transparent IV Dressing [Variant-99],consumable,high,29.2,60.7,general
7ed50b2e-acb1-4727-80d4-c356079b4d4a,Sterile Drape 60x90cm [Variant-100],consumable,medium,60.9,163.1,surgical
9d71d34a-17f0-4314-812c-0d5cbfeef985,Glimepiride 2mg Tablet [Variant-101],medicine,medium,31.4,122.5,general
a6a85e0f-0bb4-4086-9fc9-501e97105f48,Dexamethasone Injection [Variant-102],medicine,life_critical,4.0,15.0,trauma
d3643036-e750-429e-be56-8d95f2e70171,Vasopressin Injection [Variant-103],medicine,life_critical,2.0,5.5,trauma
66e5ed68-0113-44d7-b2ed-41e493fc1d56,Sterile Drape 60x90cm [Variant-104],consumable,medium,58.3,151.2,surgical
291b9d8c-470d-4406-92a8-b055c33cfa04,Dustpan [Variant-105],equipment,low,15.3,38.4,general
11e70779-12f5-45a8-ba99-f2affa82a2d3,Toothpaste (For ward patients) [Variant-106],consumable,low,26.2,62.7,general
44cbc479-7112-40e8-be54-e4a5d0b58741,Endotracheal Tube Size 7.5 [Variant-107],surgical,life_critical,12.3,34.1,respiratory
2ba0eefc-59f0-4255-a908-94634a1e90e3,Dexamethasone Injection [Variant-108],medicine,life_critical,3.4,10.4,trauma
402d4c06-b739-4e5e-a297-f39714576118,Nasal Cannula (Box 10) [Variant-109],consumable,low,47.1,149.5,respiratory
44a527c8-fb0b-450a-9e6d-cead5e8da63f,Amlodipine Tablet [Variant-110],medicine,high,39.0,118.7,general
3f69e315-fcef-4cf5-9c17-9e2877d0d9ff,Paper Roll for ECG Machine [Variant-111],consumable,low,23.2,49.1,general
aaf9b08c-2317-4ec3-8eb8-e033f3b4326b,Surgical Stapler Linear 60mm [Variant-112],surgical,high,25.4,86.3,surgical
d5d74519-d940-41d0-a5b0-32365a2a3bc7,Pulse Oximeter Probe [Variant-113],equipment,life_critical,11.8,25.8,respiratory
a33a03bc-1f40-4952-a265-1864310f21dd,Doxycycline 100mg Capsule [Variant-114],medicine,medium,55.7,125.5,general
047b86df-579c-4d8d-941a-49dd56fa5d83,Succinylcholine Injection [Variant-115],medicine,life_critical,11.0,37.9,trauma
9e9ae4ea-896b-4580-a9b7-a85a3e78b187,Sterile Gloves Size 8.0 [Variant-116],consumable,high,38.8,126.4,surgical
cedaa1e7-f455-4abf-9825-59539bbd6385,Sertraline 50mg Tablet [Variant-117],medicine,medium,46.2,170.2,general
9ff8fbbc-11f4-4f38-a20e-c75f4a0c9ef1,Blood Collection Tube EDTA [Variant-118],consumable,high,30.3,62.8,general
3dffe3dd-b676-4b68-bb84-3877ae61064d,Valproate Injection [Variant-119],medicine,high,15.0,55.8,general
7a1e5595-e5a9-43dd-ab8f-65e9e482423a,Patient ID Wristband [Variant-120],consumable,medium,76.6,217.6,general
435ed16b-c887-4ec7-b956-7691a5bf2ef9,Suction Catheter 14Fr (Box 10) [Variant-121],consumable,low,19.3,65.8,general
028261c2-3e69-43b4-9c2e-2553de9f952c,Surgical Drape Sterile [Variant-122],consumable,high,17.7,38.7,surgical
a9705d7e-e104-4f62-842a-981eea98724b,Extension Cord 3-Point 5m [Variant-123],equipment,low,35.4,84.9,general
ebbddb0f-ec87-4c88-81bf-839060aa58d3,Crutches (Pair) [Variant-124],equipment,low,35.3,139.2,general
8fea0660-ac0b-45dc-b1c2-e20241f51905,Vasopressin Injection [Variant-125],medicine,life_critical,2.3,6.0,trauma
ed34abec-a02a-4aa9-b489-27d75c393752,Vitamin C 500mg Tablet [Variant-126],medicine,low,27.5,57.2,general
a1861869-e7ad-4430-8a1d-7d5072204210,Transparent IV Dressing [Variant-127],consumable,high,28.8,57.9,general
66fc6928-e031-4bf9-b580-fdac4ecfbde8,Laryngoscope Blade McIntosh 3 [Variant-128],surgical,life_critical,10.8,42.1,respiratory
e6f2501a-bd42-4186-a7b8-bddd0fc5ea26,Capnography Module [Variant-129],equipment,life_critical,13.4,39.8,respiratory
59b437cb-f464-4a9c-95fb-48d5510a743b,Surgical Stapler Linear 60mm [Variant-130],surgical,high,25.4,67.3,surgical
6265357e-2a69-4fa6-9415-c1738d370523,Intraosseous Needle Kit [Variant-131],surgical,life_critical,2.5,8.0,trauma
2b66d251-32ee-4001-adda-ce287e772705,Video Laryngoscope Blade [Variant-132],surgical,life_critical,16.5,65.8,respiratory
f5f52c05-e2ed-454a-a8e6-7f9edb13a048,Vitamin C 500mg Tablet [Variant-133],medicine,low,28.5,67.3,general
ac4d2f6a-4843-4e4f-93b7-14a1ae2621d2,Phenytoin Injection [Variant-134],medicine,high,29.2,75.2,general
d87059a3-eb49-43f6-8fe3-487114b0700b,Nasogastric Tube Size 14 [Variant-135],surgical,high,40.1,120.0,general
1b81e4c5-53ac-4483-9d92-5c4e2e7d391c,Scalp Vein Set (Butterfly) 23G [Variant-136],consumable,high,20.6,42.5,general
88bdeb5e-dcce-444c-9b65-779c187cd926,Rubber Stamp [Variant-137],equipment,low,41.5,89.7,general
1edc7baf-df85-4433-99a5-8d11d0ad4c24,Clopidogrel Tablet [Variant-138],medicine,high,23.1,91.8,general
9642828e-2018-4e1a-9040-cb680bf311e4,Iron & Folic Acid Tablet [Variant-139],medicine,medium,22.0,69.2,general
95daa486-cfb1-43ce-bc5e-663a788f2d97,Enoxaparin Injection [Variant-140],medicine,high,37.3,117.9,general
f89e9b98-d4ef-406b-8643-43c1a07b8b08,Pest Control Spray [Variant-141],consumable,low,34.7,79.0,general
