order_id,item_id,supplier_id,quantity,order_date,expected_delivery_date,actual_delivery_date,status,delay_days,delay_reason,is_monsoon_season
5c579321-286b-4e85-b077-44f186cf2499,ddb0b013-5136-46d6-968d-de0e7e4bc6c4,77c4f869-48be-43df-a6c4-4672795d5aaa,457,2023-03-02 00:00:00,2023-03-05,2023-03-05,delivered,0,,False
95da9c31-ae5e-4767-8708-086452b9b13d,8653b6de-1c14-420b-a815-17479416fa34,369337e5-9c70-479e-9422-fba9e7166ad4,387,2022-08-08 00:00:00,2022-08-11,2022-08-11,delivered,0,,True
8f9156dd-ff02-45b4-96d6-6e7f784b3028,a8f49437-3cd3-4df9-9346-58419a91f1f6,548b4452-4654-43ff-ac5a-96e33475ff25,15,2023-02-16 00:00:00,2023-02-19,2023-02-19,delivered,0,,False
d88822c5-a7ca-4579-8d8c-d61ebb42df73,12341a62-59f4-4c37-bdee-da9d06563b55,89a85a4c-d6ec-4e46-bb34-252d50846f15,375,2023-04-28 00:00:00,2023-05-02,2023-05-03,delivered,1,transport,False
19b43e4c-4af9-4363-956a-89225cfa06da,9e9ae4ea-896b-4580-a9b7-a85a3e78b187,cba8eea9-bc50-491f-a738-d7633154e90b,162,2024-03-14 00:00:00,2024-03-17,2024-03-17,delivered,0,,False
8d7493c3-3f1f-45ed-9fdd-d0a12aaba165,22d54e7a-a778-4aa2-93a2-c6a77c5501e1,1340bf40-0062-42ea-b2db-19df5753a87f,98,2025-01-08 00:00:00,2025-01-13,2025-01-18,delivered,5,customs,False
86ae5e00-a0b9-4f0b-acb0-9b0024368dd2,05cab9be-1c33-4486-84f3-d4bcf99f8046,16ac6e0f-8ecb-4eeb-b188-957f27e0452b,49,2024-10-05 00:00:00,2024-10-07,2024-10-07,delivered,0,,False
d819b424-353a-4dcf-b0a1-f9ae2f883f6d,70b69b7c-e52c-45ab-84b8-3f00f978d80a,6cde6063-7ad8-4977-9d61-b5d88ce4870c,44,2024-05-14 00:00:00,2024-05-19,2024-05-19,delivered,0,,False
e78caf9d-173a-4eee-b931-fb3eba621181,55c0b7f1-144d-413d-9343-50cc5ffd2e81,fb57b345-37f5-4336-a1fe-be241faebbc5,65,2023-06-11 00:00:00,2023-06-16,2023-06-16,delivered,0,,True
d84da091-3b36-4d13-a834-1b877c4e74d0,e8633f18-312f-4849-9923-fd0de823f897,4743cfdd-d1a5-4f3d-9eff-2623f6580c6e,66,2023-11-16 00:00:00,2023-11-20,,cancelled,0,,False
8f523de7-7949-481a-80cc-ff59fc89435d,a71aa642-4a0b-4dd3-8a93-0dd68c3cd595,8f90b0ca-8c0a-4de7-8e74-e2152a1d6c69,99,2022-08-06 00:00:00,2022-08-08,2022-08-11,delivered,3,weather,True
c95667da-7559-4ae3-a82e-d0ed045c4789,e62a688e-eebd-456e-bebe-2618979f0308,34f47558-562e-4cc7-a400-d212e44e9787,97,2022-07-28 00:00:00,2022-07-31,2022-08-01,delivered,1,weather,True
1ea3f16a-4ea6-46a6-8cb7-bd30d6c0995f,88c0f2b5-f3c6-415b-b765-d05db3f0f2b8,bf0425b1-4f0b-44c6-a4db-872d37e2466f,180,2022-08-09 00:00:00,2022-08-13,2022-08-14,delivered,1,weather,True
7ac2d3da-749c-40d2-b154-8860897c66c3,678b8198-44c8-4d1b-aa28-6006fba44649,3f488925-dd52-4439-8b2f-338e2708b2cb,43,2023-08-30 00:00:00,2023-09-03,2023-09-06,delivered,3,weather,True
45792973-ee8a-49a3-a0ac-a793f430fe72,ebcc2b6a-1031-4c4c-836d-0c4b68ae11b9,cc201905-6e71-47a4-80f9-c1e7423d0d26,186,2023-08-10 00:00:00,2023-08-11,2023-08-11,delivered,0,,True
8d81f3d3-0f2e-484f-9094-8825c948a34d,7eb0ea7f-f593-4736-a550-e189976ffdb7,e4efffb1-0bee-481e-852d-84d9822e599d,94,2025-02-07 00:00:00,2025-02-11,2025-02-11,delivered,0,,False
c2b2fb03-896d-4365-9115-4ae66a11b5b9,b4ac9073-ea89-4a16-8fae-e8000522a8d2,770bdd47-77b1-4d53-98bc-163ec7245bc7,26,2022-05-21 00:00:00,2022-05-24,2022-05-24,delivered,0,,False
e5535810-1588-47e8-8997-df8e5cbdaaf2,19ada4bf-017a-47eb-a8fa-9ea01f7ec834,907f88b5-d199-4711-9a3a-14230ad2d67f,131,2023-12-28 00:00:00,2023-12-30,2024-01-01,delivered,2,weather,False
b660c32b-e290-4828-81d6-6dfc70bbb65e,7510a404-3f48-41df-979f-aa845b60f8d6,d2dc8c30-d425-44fb-ae6c-b7ac7a3adaf3,19,2024-09-07 00:00:00,2024-09-11,2024-09-15,delivered,4,transport,True
59aaf9df-e7f1-4259-a99f-dd221c05f754,b5b851ac-7632-4df9-9ca0-c16971324a4a,76b263ec-cd70-4319-9cba-b3ca96157ed2,148,2025-02-19 00:00:00,2025-02-22,2025-02-22,delivered,0,,False
1e403a29-94f2-4eaf-a334-7c47e6b42953,be1fec6f-f769-4083-9428-ee081261cac7,e0897e57-a1cb-4f2a-bee8-438283bf639d,396,2022-02-18 00:00:00,2022-02-21,2022-02-21,delivered,0,,False
99ffb1aa-4edd-4620-ac3a-e70275fbe797,1e93e8a3-17ad-4837-9ae4-33e7293b6de1,f5ec768b-e7d0-4225-9c7e-ab78c8bc713a,98,2022-08-26 00:00:00,2022-08-29,2022-08-29,delivered,0,,True
175b3680-4fa4-45b5-8c0f-fa4ac8dd26e2,be91a081-8595-4f84-83be-2d1c3737140a,27a249a5-54b2-44a0-9d2a-a9a78ee78f04,54,2022-06-05 00:00:00,2022-06-07,2022-06-07,delivered,0,,True
4e407239-991c-4c70-a832-4960cc638635,f7a51b22-61bd-4987-a20f-9ca5a541fc93,263fb354-44ea-4656-80a3-fb823fb59b07,668,2024-08-06 00:00:00,2024-08-08,2024-08-08,delivered,0,,True
9684e7a4-26e2-4355-9cf5-e5a89247e3b1,ddb0b013-5136-46d6-968d-de0e7e4bc6c4,21e171fb-da18-4b3e-8256-5348ae0c2b02,208,2024-08-24 00:00:00,2024-08-26,2024-08-26,delivered,0,,True
99940fbb-ed1c-43f8-92fb-a8d14da1611c,219ef704-1e09-4368-b373-f2e5cff9ac57,a01fa1ab-b078-4b98-8bfc-fedf7e82420a,370,2024-11-30 00:00:00,2024-12-01,2024-12-01,delivered,0,,False
8e455e8d-554d-4993-a415-f755fbeace9f,2704d590-92a0-43f7-a748-d3306b50ac7d,8f52d73e-4aef-47e3-89db-9752241bdb6e,40,2023-08-12 00:00:00,2023-08-14,2023-08-14,delivered,0,,True
1fd6aa54-148b-4cf9-8a34-f46a6af17ae0,766a78f8-2f35-4443-a09d-c168b42ed4ef,412d897a-38e8-41bd-99dd-f834e5d4c51b,45,2022-10-26 00:00:00,2022-10-28,2022-10-28,delivered,0,,False
157f6000-6622-4821-af98-33f78cdc7f0d,09780430-259c-4190-9702-c9248bf95a04,9caa758c-c880-4165-be0e-b97463a58c7a,837,2024-06-23 00:00:00,2024-06-25,2024-06-28,delivered,3,transport,True
cf7581f6-d8ce-49f3-aa1c-83bdf102a51f,ed68c08a-48f8-4d6d-bc52-3dbba3e81e6c,263fb354-44ea-4656-80a3-fb823fb59b07,355,2024-10-29 00:00:00,2024-10-31,2024-10-31,delivered,0,,False
551dced0-9225-431b-bdb8-0af90c2a9fb4,ebbddb0f-ec87-4c88-81bf-839060aa58d3,3813c393-6ef9-4148-8eb1-b31a9e9df2b1,368,2023-03-17 00:00:00,2023-03-20,2023-03-20,delivered,0,,False
c387e446-59c3-41cd-9b5a-3c5b4fdb23ca,ddffba2e-ddcb-48fc-ac2e-cecae7ecf070,770bdd47-77b1-4d53-98bc-163ec7245bc7,32,2022-07-24 00:00:00,2022-07-29,2022-07-29,delivered,0,,True
a6b27fc7-dea3-43f8-b73b-721a87f6faee,879338db-57fb-476b-842a-8d8686b15fed,2a292d90-5239-45f7-94d7-d391e924201c,74,2023-01-12 00:00:00,2023-01-14,2023-01-15,delivered,1,transport,False
7340ed70-569d-4036-970a-62fef61d1c46,8bc88b85-8c4f-4878-8e56-f94beac3b3e2,2dd5b1f5-2721-43be-83ee-cacc90178e99,299,2024-08-29 00:00:00,2024-08-30,2024-08-30,delivered,0,,True
37d62a61-4f41-4173-aacf-318d0bc9625b,0a777057-b83d-4568-bd27-c0f35cb7f8fa,f532a58c-57d0-43ee-aa0a-6b6fd43655be,936,2024-01-16 00:00:00,2024-01-20,2024-01-20,delivered,0,,False
5b6c5d66-842b-4977-bfb7-202939ae554c,a24df86b-a8e1-4300-b423-5e4b87051f00,8ad00803-e6d8-456c-99ef-a60f50d83edb,137,2022-05-06 00:00:00,2022-05-08,2022-05-08,delivered,0,,False
947ee3c2-ef1c-4b67-ae09-53db8f652e40,cc0032f9-e48b-4f53-a71f-5769bb3dea54,c566e95c-f19f-4764-b8c9-1f8069b278d8,32,2022-12-11 00:00:00,2022-12-14,2022-12-14,delivered,0,,False
a629217f-a469-4163-9b32-7bf7c0725c90,fc7362f0-6adf-4461-8fb1-9de2332f46ff,c903e7d2-db13-4992-a4e8-6a76b11cb4d7,65,2022-06-06 00:00:00,2022-06-09,2022-06-09,delivered,0,,True
0c8df72b-bae3-4f96-9085-b8fa268726c0,d87059a3-eb49-43f6-8fe3-487114b0700b,0245c919-2103-496e-88fe-4b6478268aad,178,2024-03-02 00:00:00,2024-03-07,2024-03-07,delivered,0,,False
a4e652d0-bd18-41a8-85fa-9604939cb239,3710cf42-cfdb-43b2-8f34-2847e8ecce1b,7672f549-cb7d-42c5-858b-5ceb2a4784cf,19,2024-10-03 00:00:00,2024-10-06,2024-10-07,delivered,1,stock_out,False
458cae31-0324-4a6f-9f3f-a1ab5f62095d,84a0ecef-3bb4-4a96-9a13-15083929d5d2,3d799058-18c9-4e65-adfe-9f6a9d6ba432,242,2023-05-04 00:00:00,2023-05-07,2023-05-09,delivered,2,customs,False
602dc799-0bd7-42a4-96c4-fa7783bd6e3c,f9f72ce8-ee43-4367-b22c-78d9e0f335f6,15ba9c61-bd94-4203-b3b0-676372438304,588,2024-03-28 00:00:00,2024-03-30,2024-03-30,delivered,0,,False
0065104c-d597-4575-92d6-d924096f5f9c,37e996e2-4c15-4a1e-a65d-5436b0eb5241,e4efffb1-0bee-481e-852d-84d9822e599d,421,2023-01-24 00:00:00,2023-01-27,,cancelled,0,,False
a637d998-9268-468d-99c3-a5284e773cee,1b668475-3251-4395-96a0-8180ebbd882d,209e997e-8b02-474e-a286-828eb59dd861,147,2022-09-22 00:00:00,2022-09-26,,cancelled,0,,True
332e2b08-926d-4845-9f8f-bc9f654c4737,481994a8-03bc-4fc2-a075-1e4bc77e1086,7188e8b9-17d1-421b-b635-96035cf7fa6d,35,2022-04-30 00:00:00,2022-05-04,2022-05-04,delivered,0,,False
96b12c7f-806a-4a30-831e-b2503411c372,622422e9-f692-4686-b5a4-a6c33640413d,a88e6305-f30c-4dbe-9150-a9168f4ed20c,152,2024-11-01 00:00:00,2024-11-04,2024-11-04,delivered,0,,False
9fa0f5ac-e45a-4461-8812-63015cd6efe3,7210a20b-9629-4f96-a4a5-2fed7a9a3565,c98f203f-432f-4912-ace9-6e53dee7bf75,110,2023-01-04 00:00:00,2023-01-09,2023-01-09,delivered,0,,False
1d095d86-0f32-4675-bd6c-9a0423bb1b0d,fc7362f0-6adf-4461-8fb1-9de2332f46ff,62e83647-568d-4e56-a814-b75779bb32a1,74,2022-04-07 00:00:00,2022-04-09,2022-04-11,delivered,2,weather,False
6bc29a54-730c-43ca-a35f-f87d529784bd,6265357e-2a69-4fa6-9415-c1738d370523,4743cfdd-d1a5-4f3d-9eff-2623f6580c6e,22,2024-04-02 00:00:00,2024-04-07,2024-04-07,delivered,0,,False
6a964dcd-fe28-46cc-a6fa-611fe46e9524,84a0ecef-3bb4-4a96-9a13-15083929d5d2,bf0425b1-4f0b-44c6-a4db-872d37e2466f,364,2022-05-27 00:00:00,2022-05-31,2022-06-10,delivered,10,weather,False
7434b1ba-9ad2-4356-b142-2459780c67f4,a1234057-5af1-45af-822d-d6ecef5f3342,d6bd46f7-4e0c-4660-9dc9-538b06b18dc4,35,2025-03-21 00:00:00,2025-03-24,2025-03-25,delivered,1,customs,False
9dc7d4a9-8751-48a3-b5a4-d285b5415672,dbc5b79c-abd2-4c5b-8c4d-a398411e37ba,9caa758c-c880-4165-be0e-b97463a58c7a,125,2022-02-01 00:00:00,2022-02-04,2022-02-09,delivered,5,stock_out,False
4b29ff0e-55af-41ca-add0-a330c8a5c493,a25931ad-d590-412b-b074-7bf88a22eb29,a7a0c0ac-0ee2-4981-95a0-c809a791ef5b,790,2025-03-07 00:00:00,2025-03-10,2025-03-10,delivered,0,,False
293d06cf-0f26-4ee4-a419-b4f6160858ca,c6d7cdcd-ba6b-4817-8a7b-98cf8f1f563a,3813c393-6ef9-4148-8eb1-b31a9e9df2b1,113,2023-09-07 00:00:00,2023-09-10,2023-09-10,delivered,0,,True
beabf0ca-b361-481b-a884-55aaecc08da5,a33a03bc-1f40-4952-a265-1864310f21dd,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,452,2022-09-26 00:00:00,2022-09-28,,cancelled,0,,True
72d95331-88e3-4ada-b00d-31d86c74533c,76080224-7d02-40ef-9e82-018d5e6b2e51,ae1d5447-6dc8-445c-82c3-4d66b112c34e,75,2024-10-15 00:00:00,2024-10-17,2024-10-22,delivered,5,transport,False
2fbb650b-f91a-40ac-aeb8-f27f6e2914d6,22d54e7a-a778-4aa2-93a2-c6a77c5501e1,9ba1b8bc-acf7-4ad3-ac5a-39971ea80d3d,126,2022-07-20 00:00:00,2022-07-21,2022-07-21,delivered,0,,True
1bdc95dc-f6ab-45bd-8909-3c771093a085,5b8f9252-5f49-4d2c-8771-9ef5ac963bfa,f5ec768b-e7d0-4225-9c7e-ab78c8bc713a,61,2023-05-26 00:00:00,2023-05-28,2023-05-28,delivered,0,,False
1bec2bd4-996a-417c-bf3d-b167e9765b5c,76a67310-e133-47b0-8c0f-7b73e205d2dd,907f88b5-d199-4711-9a3a-14230ad2d67f,171,2025-03-02 00:00:00,2025-03-06,2025-03-10,delivered,4,weather,False
0521550b-b07c-41d3-b6d4-7156bbcbcdae,19a893ca-1966-46db-b970-dccf7bf50036,770bdd47-77b1-4d53-98bc-163ec7245bc7,751,2022-03-31 00:00:00,2022-04-03,2022-04-03,delivered,0,,False
11c66131-d239-4920-aeab-77746dd26f8d,bdba11f1-ca53-4021-9ba6-18d29b6bb722,e29224ee-5f36-4985-a3a2-8c3a76225c05,16,2024-07-02 00:00:00,2024-07-04,2024-07-05,delivered,1,weather,True
a64bdc68-22bf-4e74-b2b7-5a2d62ada03e,d1b7fe92-93db-4dc7-93fd-0e937757b4c8,89a85a4c-d6ec-4e46-bb34-252d50846f15,109,2022-10-14 00:00:00,2022-10-17,2022-10-25,delivered,8,stock_out,False
3af76ad0-e580-4363-8991-faefeb9b7c37,d4fdc4e6-2e73-41d5-8d6c-3326ac7aa09d,2a6e59ca-520d-420d-af6a-fca628ffdcc3,676,2024-12-19 00:00:00,2024-12-25,2024-12-28,delivered,3,customs,False
1b87f55f-68ae-4d12-98bf-0d42f0209d18,ba5ea882-bfac-433c-8677-a9ab9473f335,60ea8174-19c3-41b8-a9ce-ffa752e36438,363,2023-03-07 00:00:00,2023-03-12,2023-03-12,delivered,0,,False
1f084dc6-5d76-4d58-a4fe-b328137b39e3,52ddf885-4baa-48ce-afc9-08ba6d9552a1,3b6e88a6-8905-48da-86cb-a82b7a92ef58,457,2022-11-01 00:00:00,2022-11-03,2022-11-03,delivered,0,,False
352c1939-0e67-40d8-833d-abe9099d0885,6776fe3b-c1d8-4a87-b655-34187f354951,77c4f869-48be-43df-a6c4-4672795d5aaa,366,2022-05-13 00:00:00,2022-05-18,2022-05-18,delivered,0,,False
fbd0d055-193c-4c86-a8df-ae5f1e2745da,3d088981-e695-4114-915d-ed78411dc6a1,60ea8174-19c3-41b8-a9ce-ffa752e36438,10,2022-11-23 00:00:00,2022-11-28,2022-11-28,delivered,0,,False
8113907d-cafb-44f7-93b8-cc88479583f9,d5a86e2f-5b6f-4bec-988d-a1b0f5f3dec6,06090e30-a9cf-4483-bfcf-568e70366f2d,13,2023-06-08 00:00:00,2023-06-11,2023-06-14,delivered,3,transport,True
29510c18-e5de-43d4-ad40-4b519be225e4,9087e13a-fff8-4c61-8529-fb4328d9104e,a7a0c0ac-0ee2-4981-95a0-c809a791ef5b,279,2024-04-25 00:00:00,2024-04-30,2024-05-03,delivered,3,disaster,False
802cd82b-a226-459b-b80d-84bc79fd86f3,96cf7dce-98aa-4a15-bf2b-290baf39c8ee,f7b2e065-29de-45e4-bfc8-9db5c7c46c98,390,2025-03-23 00:00:00,2025-03-26,2025-03-26,delivered,0,,False
1926ae7a-81c3-4925-b009-c196e73249a4,828c37bf-94aa-4411-805d-1f80850c8b68,f5ec768b-e7d0-4225-9c7e-ab78c8bc713a,336,2024-03-21 00:00:00,2024-03-23,2024-03-23,delivered,0,,False
f06b82b9-e083-4c3a-beac-1fd3f1d771c7,1e93e8a3-17ad-4837-9ae4-33e7293b6de1,f38962e3-4e91-4872-bd0e-cd1aa213f72f,393,2023-08-10 00:00:00,2023-08-15,2023-08-15,delivered,0,,True
40606fc6-c9a3-494f-9ea9-b3ffe5e2036c,1f1412ce-9c4e-4ee2-8f70-3ed45a0b48f8,e94e02dd-1fba-45f2-887e-3c5a8377bc68,41,2022-07-15 00:00:00,2022-07-19,2022-07-19,delivered,0,,True
e5986c4d-9cef-4fd0-ae88-26dd304fc76a,2704d590-92a0-43f7-a748-d3306b50ac7d,76b263ec-cd70-4319-9cba-b3ca96157ed2,24,2022-09-05 00:00:00,2022-09-10,2022-09-13,delivered,3,stock_out,True
b77eefa3-84cb-4ed0-836a-635f87cdd39c,2b68e4f7-24f2-4aa0-a338-bbc4db75541d,1560f4b1-e050-4ecb-a76c-f75252eda426,154,2024-01-17 00:00:00,2024-01-20,2024-01-21,delivered,1,transport,False
43609aed-698f-4cdc-8aee-e8de9901bafc,622422e9-f692-4686-b5a4-a6c33640413d,fc239fc2-e719-47dc-bb8b-f8f45585ff11,36,2024-04-25 00:00:00,2024-04-30,2024-04-30,delivered,0,,False
9c93486e-fdb1-4c58-8087-e22d02c6bc1e,4c322dcf-d33b-457c-9755-7f2a160b0ed6,0a677aad-7264-461c-be46-7b1d432aa291,160,2025-03-06 00:00:00,2025-03-10,2025-03-12,delivered,2,stock_out,False
e6ab837e-94d3-494e-8ae7-ebbf182bf369,dd77fd8e-88b6-465f-a515-f180ca4d0b9b,05fbd8c5-e682-49b1-b036-02f540af04f0,9,2023-04-11 00:00:00,2023-04-15,2023-04-16,delivered,1,disaster,False
83edca2d-7330-434e-b8c3-d3f26e58651b,11e70779-12f5-45a8-ba99-f2affa82a2d3,6cde6063-7ad8-4977-9d61-b5d88ce4870c,393,2024-09-16 00:00:00,2024-09-21,2024-09-21,delivered,0,,True
a4231141-db18-4394-b40c-8f8efc77ec56,8d0b50ae-f09e-4902-a9af-7d65a1509996,a37a4a3b-6059-48d6-a98c-9d3192d35be3,71,2022-06-23 00:00:00,2022-06-27,2022-06-29,delivered,2,weather,True
291687fb-49d5-4b26-925f-a36d8f113408,ed34abec-a02a-4aa9-b489-27d75c393752,a88e6305-f30c-4dbe-9150-a9168f4ed20c,492,2024-02-16 00:00:00,2024-02-20,2024-02-20,delivered,0,,False
d5ebec4f-02ac-4694-824f-a1cf8a7c859c,3710cf42-cfdb-43b2-8f34-2847e8ecce1b,8ad00803-e6d8-456c-99ef-a60f50d83edb,49,2022-09-05 00:00:00,2022-09-08,2022-09-08,delivered,0,,True
8f623704-0a62-415b-a0f5-62a49a8cf8a7,f928c39e-8110-494e-9eee-e201e3ef4bc1,35082b7c-e98a-4f0a-9ff4-3db34a58aa07,762,2022-02-06 00:00:00,2022-02-09,2022-02-09,delivered,0,,False
8cbb0ae1-51f0-4a07-9d2b-67a38bc9fab2,b164b3fa-fbc5-4799-b43d-2dd077b75456,d8ce04bc-d48a-4e66-a322-d3b789dc4da3,159,2023-08-29 00:00:00,2023-08-31,2023-08-31,delivered,0,,True
823ff9ac-8b76-4fcf-b614-e95ebb87281b,e1e20a37-ecee-4a91-ae40-e59b06fca561,966fdd58-5113-4d39-8fcd-4dafa28ecdbd,11,2023-03-24 00:00:00,2023-03-29,2023-03-31,delivered,2,stock_out,False
a7fa50e5-5354-42fd-b893-7c78e86e801d,8316e095-4c65-4631-8292-39facb2b3a67,9caa758c-c880-4165-be0e-b97463a58c7a,131,2023-12-01 00:00:00,2023-12-02,2023-12-02,delivered,0,,False
b0918e08-b6e7-4b4d-9d54-9a789c12a3d6,63e28f31-b9f9-413e-afa2-7fe6bcfc4668,2afec44f-738c-4221-82df-b6c1e5556903,294,2023-04-24 00:00:00,2023-04-28,2023-04-28,delivered,0,,False
98633be3-87d9-4441-b38a-bac1b611df7d,ddfeee6a-98fa-4f1b-88e6-2c66e163c814,d9cc1690-7cff-4807-b675-b3ff5c23f6c9,145,2023-10-30 00:00:00,2023-11-05,2023-11-05,delivered,0,,False
c9858bcb-60d6-439a-9fe4-2024cac5ae4f,8cee3077-b5ad-40e6-81e1-ae2c40d4492f,c566e95c-f19f-4764-b8c9-1f8069b278d8,29,2024-02-26 00:00:00,2024-02-27,2024-02-27,delivered,0,,False
abc867d1-4089-4cf1-8334-deb4e5e71a31,51dc4d89-9351-4616-941e-75528daf15e1,c53c7469-b4bd-47ea-8143-5500a3459818,89,2022-12-24 00:00:00,2022-12-28,2022-12-28,delivered,0,,False
4c6b38ba-92a1-447d-9a78-41a7255892ba,d87059a3-eb49-43f6-8fe3-487114b0700b,bf0425b1-4f0b-44c6-a4db-872d37e2466f,49,2024-01-23 00:00:00,2024-01-27,2024-02-01,delivered,5,transport,False
9c083b8b-83f9-4ad9-a07b-812c4281621c,c846ed35-dc32-49c4-b353-1793bdaa1b53,263fb354-44ea-4656-80a3-fb823fb59b07,105,2024-01-27 00:00:00,2024-01-28,,cancelled,0,,False
29ffe388-513e-45e0-a0bc-0be17b6b17b5,a5233a05-5741-4a87-a099-2e76929e9472,89a85a4c-d6ec-4e46-bb34-252d50846f15,845,2023-08-23 00:00:00,2023-08-25,2023-08-27,delivered,2,weather,True
2a70d758-b36e-4a31-9085-c5736767f1e9,d6b4748b-27a2-47e9-8d63-df7915964c5f,2b7beff3-78b2-495d-8e97-5d12153740da,92,2023-03-08 00:00:00,2023-03-12,2023-03-12,delivered,0,,False
18f15b97-5c14-4571-a6a1-24ba408c9d22,44cbc479-7112-40e8-be54-e4a5d0b58741,e0897e57-a1cb-4f2a-bee8-438283bf639d,18,2022-05-27 00:00:00,2022-05-31,2022-05-31,delivered,0,,False
5ed2417c-e75b-4221-b598-01f9c4b6d2cd,737b440c-d8c4-4f33-ab96-546339cb2dfb,e0897e57-a1cb-4f2a-bee8-438283bf639d,345,2023-12-08 00:00:00,2023-12-11,2023-12-11,delivered,0,,False
9bbc2d53-33f6-498b-b60c-1263ead77223,33336f49-7f10-4cfa-9ab0-af6a0593da91,e94e02dd-1fba-45f2-887e-3c5a8377bc68,45,2023-12-14 00:00:00,2023-12-16,2023-12-16,delivered,0,,False
32e5f5c2-fcb1-4ea5-bf1a-68e297990366,b001b850-1f67-4413-8d1e-71ed7c1b20fc,a01fa1ab-b078-4b98-8bfc-fedf7e82420a,418,2023-09-21 00:00:00,2023-09-23,2023-09-23,delivered,0,,True
ebebdc64-dd19-423a-96c6-1b31ebec966b,9037f262-6e18-4268-838d-7b7fe49b413a,4366c808-076f-4fb1-ad10-2dba2d0d5198,39,2024-07-17 00:00:00,2024-07-19,2024-07-19,delivered,0,,True
f1b8f836-6095-49f6-90b0-4dfed50c7348,dc9ecaf9-f9fe-499f-ba75-13a0518c3144,62e83647-568d-4e56-a814-b75779bb32a1,34,2023-09-09 00:00:00,2023-09-12,2023-09-17,delivered,5,customs,True
70cceddd-9433-4b14-85bf-3bf7ef0fc38e,659cb187-f5bb-4f20-bb17-31b7ab5bf3e8,7589d2f0-09e5-4853-b476-62838c8e9482,433,2024-12-05 00:00:00,2024-12-08,2024-12-16,delivered,8,stock_out,False
8fc8ffb0-02d3-438e-934f-7dd1d0b8b56a,15c6ad18-ce18-4396-bdca-14d56085c9e0,4366c808-076f-4fb1-ad10-2dba2d0d5198,75,2024-10-27 00:00:00,2024-10-31,2024-10-31,delivered,0,,False
47bed416-6e91-4aed-91be-9445909c1326,9dabdc93-e4fa-4353-a3af-96ba53c1009a,a01fa1ab-b078-4b98-8bfc-fedf7e82420a,95,2022-02-28 00:00:00,2022-03-01,2022-03-01,delivered,0,,False
e24a0426-b17c-42ce-adb1-a1e4eb9deacb,2b66d251-32ee-4001-adda-ce287e772705,4743cfdd-d1a5-4f3d-9eff-2623f6580c6e,7,2022-02-25 00:00:00,2022-03-02,2022-03-02,delivered,0,,False
518d8def-fe8d-45e4-bd7c-65101ee198a1,c82f42a1-f032-4af2-8c74-bb289c0c1c13,62e83647-568d-4e56-a814-b75779bb32a1,304,2022-05-19 00:00:00,2022-05-21,2022-05-21,delivered,0,,False
66076fe1-c900-4f17-8474-db46e4156efe,52ddf885-4baa-48ce-afc9-08ba6d9552a1,770bdd47-77b1-4d53-98bc-163ec7245bc7,426,2022-05-21 00:00:00,2022-05-24,2022-05-24,delivered,0,,False
0eb1df54-0e8c-44da-b23d-f184ec30d090,a5233a05-5741-4a87-a099-2e76929e9472,8bd54457-48de-4584-a26d-95fd549f77ad,843,2024-11-10 00:00:00,2024-11-14,2024-11-14,delivered,0,,False
1e44b77a-4b82-45bb-99e4-6c7c3e997a35,304afb28-2609-4ba1-8c99-13737e8cd043,907f88b5-d199-4711-9a3a-14230ad2d67f,72,2025-03-22 00:00:00,2025-03-25,2025-03-25,delivered,0,,False
926419e8-0485-472c-907c-9cbcedb2876a,ca598ff4-71ce-4cbd-a201-a61ee93dccfb,0fd93706-33dd-4421-b45c-db36df4c50ea,126,2022-07-07 00:00:00,2022-07-08,2022-07-12,delivered,4,disaster,True
15b1d022-8d68-47b9-8da5-99d026ab3622,3710cf42-cfdb-43b2-8f34-2847e8ecce1b,3f488925-dd52-4439-8b2f-338e2708b2cb,32,2022-05-16 00:00:00,2022-05-21,2022-05-21,delivered,0,,False
83f0786f-5695-432a-acdf-2b9560fcbb52,408e79c9-de81-4529-a668-485c684e8e1b,966fdd58-5113-4d39-8fcd-4dafa28ecdbd,151,2023-03-16 00:00:00,2023-03-21,2023-03-27,delivered,6,transport,False
9887f4af-37b1-4c18-b236-1664229d23ef,2704d590-92a0-43f7-a748-d3306b50ac7d,263fb354-44ea-4656-80a3-fb823fb59b07,26,2023-05-24 00:00:00,2023-05-27,2023-06-08,delivered,12,stock_out,False
3c39c0c9-4b2d-4e44-bdbd-78273d24ea18,9087e13a-fff8-4c61-8529-fb4328d9104e,9ba1b8bc-acf7-4ad3-ac5a-39971ea80d3d,656,2023-09-08 00:00:00,2023-09-09,2023-09-09,delivered,0,,True
1d408e09-64ce-4b5a-b101-ced55ccffbcf,9d799ea7-2a83-4d9c-808b-c178163f91e4,2a292d90-5239-45f7-94d7-d391e924201c,87,2022-09-21 00:00:00,2022-09-24,2022-09-24,delivered,0,,True
65539f8c-029a-4512-aeaa-c3edae425dc1,94077f5f-2e40-4a95-82fc-1f019e7c10c0,770bdd47-77b1-4d53-98bc-163ec7245bc7,36,2023-08-01 00:00:00,2023-08-04,,cancelled,0,,True
da95f2e1-5c65-4229-a438-ae2ad480713e,435ed16b-c887-4ec7-b956-7691a5bf2ef9,2321cae1-499c-4888-bfb0-1d0504a82984,425,2023-02-14 00:00:00,2023-02-18,2023-02-18,delivered,0,,False
