assignment_id,order_id,route_id,facility_id,actual_distance_km,actual_travel_hrs,was_disrupted,disruption_type,dispatch_date,delivery_date
721d61e1-f744-42ff-953f-ab576378935c,91423b69-6051-42c9-adea-7f9c93ea9864,3547ff9c-4b2e-43f3-8929-c515dab18679,943dcbc1-e0cf-405d-924d-ff309d9a66b2,144.0,2.83,False,,2024-04-08,2024-04-13
4f06d679-3c3d-49c0-89bf-90ec0fe35193,4d2dae68-834a-419a-80c1-6d38dbbb551f,e6a89309-523a-4918-befa-2ed6f2b0ca97,fae91a59-d210-46e8-955c-fe2322805d7f,244.5,3.86,False,,2024-08-03,2024-08-05
fac96861-1e01-4744-b5bc-b1cbc5e1ae81,6053e168-b3a5-4303-9ac4-1b5f0d676d80,ac8ef29c-2cd8-4999-8b76-5e1c8eb939dc,bed2c1aa-514a-41ac-a282-a483af506301,451.8,6.41,True,transport,2024-07-23,2024-08-02
067ab592-706e-48a4-9e16-ac0be3d47c08,784d6f70-63cd-40bc-b22d-5acdeef42647,01e761f1-35d8-4514-b42d-178feae2bfad,92366c87-92d8-4174-bdac-9d3aedc179b0,330.9,5.27,False,,2023-04-01,2023-04-04
7d1ff0d5-d165-43c9-ab1d-79f92d3ca103,5bd8505d-b853-4bd5-b2d6-546d94079554,6543c570-98f2-45c5-87e8-b7005f2e0bf7,eb0a1ffc-6610-461d-8093-6a12d4937469,3.2,0.06,False,,2024-05-07,2024-05-08
4614463e-27a4-4134-906f-a657123b7c6a,6c584b2f-6454-45f4-885c-6070d916756c,cc822a3a-563c-4b9c-ada3-dd701e779f87,1760cf46-90e5-4fc8-b564-21695685a3a7,80.1,1.46,False,,2022-12-22,2022-12-25
73eec09f-ae6f-4f3e-a615-8d6018dbdc3e,70f0aa13-babf-4464-9de7-8197e4644988,9cf14983-f70f-4c96-8b4e-9907c9109610,57229351-d8e3-4fab-951c-dc8c980d72c0,116.0,1.92,False,,2023-09-13,2023-09-16
e8b8a476-415c-465f-bb09-dbd84e9b009c,08a19a0d-7699-40c5-a36f-f173afbb669b,06f5d07a-e8af-4541-a47b-c389a468404e,991f7eff-0c45-4d05-9bc6-2c1d3a58c947,204.0,6.72,False,,2023-06-09,2023-06-13
03c827ec-0fde-4823-b721-80695bfb3848,c25045fc-605b-43a1-87c4-048a4fc463b4,f50f14bf-6c9f-474c-8477-d2b3c5b51a3e,a8f9f3d4-e4fb-4797-abf5-2ab8c2948574,217.1,4.08,False,,2022-06-01,2022-06-03
78909741-4251-4c1f-b737-a7e3e635859c,c8700c52-b728-4602-8b39-5ae60c39daca,704d0117-6f54-4243-b11e-b73f3581cef2,f067a3f8-7132-4fb0-a81a-596b322e6731,114.7,2.13,True,stock_out,2022-01-28,2022-02-04
82c81360-9dbd-47b4-b0ac-a2868a6fdd16,1e4aa840-8954-4fbf-bd8c-0a151f21f7e9,f1c9e9ec-ae4c-45ec-9275-c6347278bd8a,820f482b-7d4c-4705-b3e9-eea15ecd8762,122.7,2.8,False,,2024-05-03,2024-05-08
acd9fb2c-24bc-49a1-a64b-8a3a9c3bbacd,688b9a9b-b4fb-47f6-88a7-198d83a22f6b,0469cf85-ff85-4976-97cd-7eefbba32a1a,1760cf46-90e5-4fc8-b564-21695685a3a7,3.0,0.08,False,,2024-05-03,2024-05-04
6f4b06ba-4e80-47a1-b51b-7c738628ffe3,4a1bea8a-b051-4ea7-b610-d68d56eaed71,51d82a76-f38c-431a-9186-7e104c6eca81,78399964-5347-49c7-bcbf-e7353d627e13,198.1,3.15,False,,2022-10-12,2022-10-14
1ec7e2aa-ce5a-434c-bb0e-a21160405dba,9a8a799d-4489-4b27-85ef-e9ddb18f9e85,3138e281-9533-47da-aaff-1d8f90efdc9c,cc8b8416-bfe6-4b78-9ae0-dc3a028df947,119.4,2.52,True,stock_out,2024-03-06,2024-03-11
a0b4f299-357a-4b30-89c2-ce71177bd146,f79f3801-e0d9-4105-b938-5d3e6cc4912f,97097dbc-540d-4872-a300-d9d180f4ea02,96dc98c7-a0ad-4c3a-aed1-07de9e210bb7,328.1,4.58,True,transport,2022-07-31,2022-08-14
00afe1e0-4f33-49d9-aa07-d2fa2421394d,594edd81-cb17-462c-8b25-e67bd9369db5,c26d0639-7e6d-4e31-9084-2992555cbd31,f067a3f8-7132-4fb0-a81a-596b322e6731,1.0,0.03,False,,2024-12-16,2024-12-21
0339843d-cf04-4bca-acbf-b4b0a23f676b,da943cba-6380-402b-b1e2-d8d8771fb419,f4bf1035-3cba-49da-bb38-bea5f7621b4f,806b17c7-d044-4858-be75-d4ad2a0be545,5.5,0.13,False,,2023-03-06,2023-03-10
23620a9a-7033-4e4a-b044-76e5c533e10e,92b7ded3-daef-4a99-ad4a-ec846c440710,d64f6142-8d11-4512-80c3-537683bd9f8f,dfb79b7d-fda2-41d6-bdd4-38ec2404c401,14.4,0.32,False,,2023-04-08,2023-04-11
5c10f43c-a65a-4307-b1b7-24f0ba71a25c,a84ddee9-2239-4dd4-af41-74f84c478b09,3564a952-9756-41c5-8f7d-cf9c36a7af79,cc8b8416-bfe6-4b78-9ae0-dc3a028df947,7.3,0.24,True,stock_out,2022-03-30,2022-04-01
8cbd4ffd-32b1-4e85-8167-fa4a0f9dc50d,eb10cde4-41a7-4e82-b0ca-95eac68adcab,efa90ece-fdf8-443f-8a03-5af264007d94,7aff3511-d078-448e-a99d-90bfc23f7d81,107.3,2.15,False,,2023-04-19,2023-04-22
f8274ba3-ecd7-46bc-b5fb-4b2736ae9754,fd35cc45-3008-4281-a7cc-42fd721053c4,dee320b8-a3a2-4769-b497-8f5ee7197d39,0147e730-a075-4a8a-bd7b-b1b7e82da23d,298.8,8.0,True,transport,2022-03-04,2022-03-09
9a28a9d7-37cc-439f-b041-f81e1b7760d1,f32dc178-1a55-452f-aec5-9e28eb7caec0,cc56fc82-bf73-4684-b95f-9c4c1054ddb3,0147e730-a075-4a8a-bd7b-b1b7e82da23d,464.7,10.53,False,,2023-01-12,2023-01-16
6643cad2-2915-4332-b8ef-61586c95d30f,0b67af0c-3a96-4a14-a032-984123e68aa7,36a5b4a3-3ce1-450c-ba76-eb76bc9c742b,0147e730-a075-4a8a-bd7b-b1b7e82da23d,337.5,7.25,False,,2024-02-29,2024-03-04
919dad64-1be0-4a2a-b664-b2dbc676651f,54046ce8-a498-4a33-bf82-4ae18ddc13ea,207038d3-ab22-445a-ba2a-a990848731dd,6ebb1cd6-4336-4042-a427-21e6d887b651,8.1,0.23,True,transport,2023-02-13,2023-02-17
50b6e1ad-730f-42bd-8063-3c8ecf4dabce,5df7eff6-1aa7-4565-bae4-f2d251bc4ba1,d1ee1a51-320d-4914-b27e-2975b81222c5,943dcbc1-e0cf-405d-924d-ff309d9a66b2,112.0,1.53,True,weather,2022-06-12,2022-06-18
e5f2e240-9bad-4eaa-ada2-5de2daa8d488,8c4cb6d7-edb7-4544-8b89-0cd089012c06,1e5719e0-0c81-4224-9f94-5b6b47bba369,98e0d752-46c0-4b17-8810-4308cc191df8,367.2,10.89,False,,2023-09-23,2023-09-27
07fc1f11-3b2d-4a14-89cc-68c695ef7442,9ef87e86-0e4b-4172-83e7-dc8c5402fe79,c3c86fd8-fbd6-464a-8857-6ffbe7532ff9,fe33aec8-62ce-493c-9772-7256c3bc157b,9.7,0.22,True,weather,2023-10-17,2023-11-01
0ebcf749-5b67-4b1e-a2a7-2df2c8f44969,fd5fb8ad-f28e-49c5-a1c7-8e63b221f0ba,ea8c4fd5-0248-44a7-99fc-43367a4ccd66,eb0a1ffc-6610-461d-8093-6a12d4937469,154.4,2.14,False,,2023-12-18,2023-12-21
385149c6-5b87-4dbd-b44a-075b39f0a929,dffb0a2d-a6bd-4835-b071-3fae3ea97cc4,c4db28d7-4225-4cd6-8fe9-7286a7596315,b40a7c7e-eb84-47cf-91a0-5e73e42702ca,181.7,3.59,True,weather,2023-12-02,2023-12-09
cf52f964-bb12-4fba-8dd7-ab4a06918d63,aeb30dbf-0b4e-4502-b44f-bcc490b19866,a9a2d36a-18b4-4301-aa93-227bae1d10f3,2c10669e-877f-49df-988b-6f88cea0c8db,329.0,8.62,False,,2023-10-23,2023-10-25
3d6a318d-6d59-4b26-be67-78ecac894fd6,908cf0af-5c8e-4617-8a38-cae8a3c19020,685c48bc-3e45-4f66-95c1-241751de8c05,77292609-8620-483b-a2b9-e7a1c72fd793,13.6,0.47,False,,2022-03-08,2022-03-09
7e1282b7-ac47-4e77-80e6-8747b4d29b81,ef5de39f-0a61-4d12-a933-57d26fff1bee,f5ee07cc-f5d1-446d-9df1-e30b59ecb468,78399964-5347-49c7-bcbf-e7353d627e13,78.7,1.44,False,,2023-01-21,2023-01-24
b080d87e-544b-40f0-b665-23bff0762a45,5841f93f-fcad-43e4-b90e-cbe217532835,0f4d59e5-6fa8-44e7-8910-36de664522d3,fc379ba5-711c-44fd-8fd8-92740cbf1b1c,245.1,4.59,False,,2025-02-02,2025-02-04
a484eec6-e06c-4324-abaf-ada8e9971b0a,1a527607-d2f9-4e7c-8e4f-f18222099099,61ced9c1-62e8-44bf-b7b5-234340593389,31a28173-ca6a-4d67-9360-2838c27e34b7,294.5,4.4,False,,2022-02-21,2022-02-24
f08a0397-a2df-4928-905c-76d6752dd622,67f19915-1a6f-48fa-8bb2-a298cd8eba39,cf4166e5-0da5-4afd-867a-a7413a04a269,4de9da93-ced1-40d4-ab48-6dccb51417e7,81.4,1.39,True,disaster,2022-08-06,2022-08-14
6f164482-d24b-4282-bef6-fb322ac8349e,adb61d39-bbbc-4dc4-91ad-c4c5b551784e,15980d88-2493-436d-be52-07cf5dbe44c2,7aff3511-d078-448e-a99d-90bfc23f7d81,264.7,5.19,False,,2023-01-19,2023-01-22
0c0d1ea1-bc2b-405d-80ec-ec1fadd6a6ce,f3e8106c-6507-4b95-8374-ad793be5de7d,8f54e5be-dca6-490d-9f69-a7626d73cb1b,e5506a3a-f3b6-42fa-a22d-00cff9e0acad,279.0,6.52,True,transport,2024-04-12,2024-04-15
e89865a0-3aec-4021-b96f-7eef6802502c,b3eae2ba-c7a4-4c90-b710-1a4c87d0d8f8,3045b3cc-2047-4f55-8468-9439bc10a096,96dc98c7-a0ad-4c3a-aed1-07de9e210bb7,3.8,0.07,False,,2022-10-10,2022-10-13
0b28a977-3197-493b-903d-ec2f37935a80,979056a0-0491-43a9-9795-082ca2f80284,a0a38385-79d8-440a-939d-2d93964814aa,f067a3f8-7132-4fb0-a81a-596b322e6731,302.6,3.66,True,transport,2024-01-08,2024-01-13
376f0c04-8910-4248-8671-c780e9c33040,c9479e50-454f-4d6f-a0a7-5f787298a533,d5afe9e7-4280-40fd-a9bc-e5cf8f25f179,806b17c7-d044-4858-be75-d4ad2a0be545,110.6,1.88,False,,2022-06-23,2022-06-27
4ce0be35-55f2-4f73-9e96-86dff97bd07a,270945ae-c113-4a3d-b96a-e8d3cbb8fcce,3d48d57b-e3c3-4ee6-9f79-d607f915788e,886a5c01-1a69-44af-bbd8-bfac1c904067,373.9,6.43,False,,2025-03-11,2025-03-14
2c98daae-d4cf-4904-84ab-29863f4b040b,392f5d2f-6d68-41e6-a0af-c0540a07cc0c,896aa2f0-7616-4ea6-915f-34bd41857ce0,886a5c01-1a69-44af-bbd8-bfac1c904067,289.9,7.93,False,,2022-01-21,2022-01-26
b2d7de91-287f-447e-841a-042b323dca0e,36a430d7-d278-4d5d-af15-a4f3cd60446f,7d88b83d-45da-4313-abbc-cac46053e992,0147e730-a075-4a8a-bd7b-b1b7e82da23d,313.1,8.5,True,transport,2025-02-10,2025-02-18
13f1fff5-6671-4927-8ede-73e9c7552be8,0d81b0b8-de10-4cb5-b6e9-d0f74861b6df,a2d69ac8-99b6-4540-bdea-cbcfcc64b87a,cc8b8416-bfe6-4b78-9ae0-dc3a028df947,290.4,6.22,True,customs,2022-03-26,2022-03-30
f2314683-771c-41a4-b337-4a8f681c3998,28b72ad3-074f-4d79-8132-ac0d776347f6,fbac43f6-3281-4794-8025-44f08a8adf27,92366c87-92d8-4174-bdac-9d3aedc179b0,7.6,0.18,False,,2024-04-16,2024-04-19
a281e364-352e-4a7c-9f19-b9fc2993605d,bc016ddf-9c54-4f56-8de8-aad7850a8a1a,4d49a9e8-0709-4c4c-b286-3ce0fc191b9b,991f7eff-0c45-4d05-9bc6-2c1d3a58c947,149.8,3.03,False,,2024-02-26,2024-03-02
295a4d1e-c626-4983-a82d-0ff0e7586799,93613b12-fdff-40ca-b22f-6fee8953dfc7,97d64efe-d143-4967-a5b7-3392e9c353aa,cc8b8416-bfe6-4b78-9ae0-dc3a028df947,381.5,5.21,False,,2023-07-31,2023-08-01
c3605ac4-e9a7-45f8-b645-0b531959f312,0d6707e9-c2f1-4bb4-9e68-e251054a6ac6,8f7479a9-9b1e-47f1-832d-f9d0dcada2b3,d5b5ef8f-7f44-4963-bd2b-b0d9257a7e70,8.5,0.29,False,,2023-07-24,2023-07-26
57612c7c-7084-4a51-a2be-d4e97e2d0e04,b833b456-7781-4e9e-864c-70bf04a3933b,3f738003-17a2-4132-892a-d6251b02e69c,2c10669e-877f-49df-988b-6f88cea0c8db,31.5,0.52,False,,2023-11-09,2023-11-12
2ed30720-f5d8-418b-b882-73a581b285c9,b6a227f8-420a-4ef3-ae39-0578a5f88918,118d913f-a82f-4aaa-83ff-032ab3da8ef6,2c10669e-877f-49df-988b-6f88cea0c8db,327.9,9.83,False,,2022-03-09,2022-03-11
34f0d7d6-45b3-4536-9a2b-7f2c5a2ddfcc,456acea7-2a66-4f79-9dfb-3256301eac00,0462fb98-be60-48f2-8bb1-df107afe0ffa,943dcbc1-e0cf-405d-924d-ff309d9a66b2,93.8,1.66,False,,2023-10-11,2023-10-13
80b41e69-017c-428f-9415-36c5ef099133,e3359559-3be5-476f-b6dd-35fd9ea6bbcd,f67616ae-f762-4fc2-866e-2b523bb4126f,31a28173-ca6a-4d67-9360-2838c27e34b7,290.4,6.93,False,,2024-04-16,2024-04-18
acc64e6e-76a2-4bc2-adb0-e40cc147d6f1,5470e5cc-ae5b-4cd3-9c83-1cb1a61122a4,a53a6972-7c1f-4f72-9162-8812d93092f8,eb0a1ffc-6610-461d-8093-6a12d4937469,9.9,0.27,True,transport,2022-05-26,2022-05-30
a2539759-4949-476e-b31f-1668275ac623,f27012c2-6b62-46d7-9133-f46bc2ccdf88,acc1cc9f-ad22-48ef-9387-d8ac797d4749,0147e730-a075-4a8a-bd7b-b1b7e82da23d,290.1,5.4,True,customs,2024-05-02,2024-05-09
1d1fae27-5f2e-47bc-9deb-c9515387d626,518f91be-abea-4b1f-bcca-fd2c23b58b39,bd3b3d83-c439-4808-874e-bb18dca5aa44,f067a3f8-7132-4fb0-a81a-596b322e6731,168.0,2.04,False,,2023-01-25,2023-01-29
4b1de298-dcb3-4943-a99b-5f3bcd71c8ad,9e9e3cd5-c9e5-409e-b839-15786aa962ab,7fffae74-8467-4d1b-8363-4052aa1e4e34,65dc85ee-f185-47d6-84aa-43ca635e1c0b,173.1,2.39,False,,2023-10-20,2023-10-22
e209cdf7-760a-4d72-82b8-4bbbb42540ca,797eba67-39fb-4462-a183-0879dba05a37,3466d877-b898-4c3e-95d2-a370e7cb71f0,b49a2296-bdce-41bc-bf54-85c773ddb57d,326.5,6.82,False,,2024-07-12,2024-07-14
4bf7db3a-306c-41ab-8b1f-73c57e9bd1eb,8bca2eee-0ebd-4cca-bb3d-2920bc7adea6,e644ff90-89e3-4ced-8d4b-758c79e0f2f2,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,361.0,7.65,False,,2025-01-07,2025-01-08
75348785-65e6-48a4-866d-fc25026c5550,91f6bb89-a782-4d4c-a9a7-4f9d887a151a,16f09483-ca0e-4cea-9e20-c7bdffdb2946,fc379ba5-711c-44fd-8fd8-92740cbf1b1c,295.2,5.74,True,disaster,2023-08-07,2023-08-15
d14336a9-0318-479d-b4b9-5d0efecb4dd8,43cea952-6ec3-4822-9bfd-b94b9aac9242,0194f595-a67d-4fc5-8d38-c76bdea5e9b0,943dcbc1-e0cf-405d-924d-ff309d9a66b2,431.7,6.9,False,,2022-06-11,2022-06-14
54c23105-40c8-4fc2-afb4-7a0523e02536,8c29722f-366f-42f2-8898-503ee2b9abd6,f1d589f8-228f-4da9-a49e-0b3c2cb46c95,f4b4a7a3-22b2-42b2-83ed-636f0947ef6d,102.6,1.85,False,,2023-10-24,2023-10-26
f4278f5b-6509-4141-887f-7981dc89553c,5fbd8ca7-5fb9-4580-9997-3642bd7b63c3,cc90c824-e8c9-4201-bf3a-77701ebef2df,fae91a59-d210-46e8-955c-fe2322805d7f,1.8,0.04,False,,2024-10-07,2024-10-08
8e69270d-3a89-4d6b-a17a-d0cd077190c1,8dfd96a5-d471-4997-81e4-f8235b3098b8,59ed1f19-2a42-41c3-9adc-a37c43a0b128,f4b4a7a3-22b2-42b2-83ed-636f0947ef6d,294.2,4.06,False,,2022-07-14,2022-07-16
119514cb-9a77-4049-a197-903c30146e42,19f1200d-9d40-4a5c-a48f-9864060f9419,059c6956-c5fe-41b7-b154-974b926e5283,a358466a-5265-40d0-852b-00e114b60fbe,279.2,8.09,True,customs,2022-06-25,2022-07-02
6ccc497c-5012-4e43-9788-563dada1ca81,7ca46b09-a403-43f9-822d-8553daf31959,47819d7e-a75e-4263-935e-019d831868a1,98e0d752-46c0-4b17-8810-4308cc191df8,204.0,5.04,False,,2022-07-13,2022-07-16
b973ea3a-75fb-4cd4-94c3-11a414ff3c0a,4e1ab957-dea8-4f84-92c8-5316a23020b7,c8740699-f967-465e-a504-59f920fab473,dfb79b7d-fda2-41d6-bdd4-38ec2404c401,393.2,8.81,False,,2024-03-30,2024-04-02
2ca698c0-3e9f-455a-a791-c9d31bd90093,a5e9da38-970d-4528-a9cf-eaa15dfb3173,081ccfd3-18cb-482b-8bc3-0ae176fede36,4de9da93-ced1-40d4-ab48-6dccb51417e7,154.8,3.61,True,stock_out,2023-08-28,2023-09-05
d161579e-2742-4803-ad6b-c0962c654f9d,27620d44-e049-45a5-a8f6-67b6245ace44,c4398a68-e4a3-4762-81d1-9d70995dbd84,e75c24ce-ea39-4952-8e06-5f2f0f0b6f04,425.4,6.87,True,transport,2023-12-18,2023-12-22
7c7e94ed-052a-47b8-834a-9ccfb8662693,439d30c2-bb5f-4287-a844-b532da7f9ec6,2974e0a5-cf11-46a7-b280-d538fc4493cf,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,119.1,1.82,False,,2024-03-20,2024-03-25
6d47310c-67f7-42c3-8475-9eefa80b943a,0663e425-ccc6-4119-a829-7f06ce484601,7b381872-6f1f-4f0d-8cea-323c5933697e,96dc98c7-a0ad-4c3a-aed1-07de9e210bb7,15.7,0.45,False,,2023-10-19,2023-10-22
b4024f44-fcc8-4958-90e7-693f0bfd2705,b79b6be9-df79-4c0b-8cf2-559ed5152e05,e94e7dae-b03a-42ec-8783-ae2c4f6d5963,6ebb1cd6-4336-4042-a427-21e6d887b651,9.8,0.23,False,,2023-10-28,2023-10-31
b3439206-6488-4103-baaf-cb0e2ceb511b,e4b07da7-081d-4d47-8af3-ea214cf61e02,f679734c-f224-4da9-8f3e-ec433d200a6a,943dcbc1-e0cf-405d-924d-ff309d9a66b2,12.0,0.33,True,transport,2023-09-14,2023-09-18
51c1a4b4-0752-4a85-95e1-5bd24272df69,e2b9dc08-6ab9-412e-a6df-bab667d4e1e3,149a56fa-459c-45b0-b531-6ab0bfec0ac4,78399964-5347-49c7-bcbf-e7353d627e13,108.5,2.44,False,,2024-07-22,2024-07-25
45756e8d-0db2-45ba-8254-b96b088c5815,48efece9-8663-4730-8cbf-724a84bdeff3,e8235f8e-936c-45c4-ab9b-408b6ec7825f,6ebb1cd6-4336-4042-a427-21e6d887b651,253.4,6.12,False,,2023-06-28,2023-06-30
d2e6a2d7-6cac-4d6c-9150-134e590a003d,b2e2c315-a0d8-4a57-a7d2-6f926c92bb95,90aed2e8-5b37-4cf6-a67e-0d5bf10a6003,820f482b-7d4c-4705-b3e9-eea15ecd8762,1.0,0.04,True,transport,2024-04-12,2024-04-22
e21355fb-5ac1-4ccb-a237-91f5a6486bbd,063fc97f-5334-46e9-bb04-e6ef519722a5,af1275bf-b78a-4b26-8000-689e55fa74a0,a358466a-5265-40d0-852b-00e114b60fbe,267.6,6.39,True,transport,2022-07-28,2022-08-03
ac7f60fa-977f-4dba-8de3-fda16e8fa864,3e6d33bd-67a5-4699-a9f9-5b16b9bd790c,8c99549f-5feb-43e6-8327-f1144c714b22,7aff3511-d078-448e-a99d-90bfc23f7d81,198.8,4.61,False,,2023-02-08,2023-02-12
5db14fc7-32fd-49bc-9169-473dff633bb9,fc7c6edd-0bc6-46b2-8bbf-295b7c6b298b,71bb4ab6-b760-4de4-b4ab-ccfbb4fcdb33,e5506a3a-f3b6-42fa-a22d-00cff9e0acad,270.0,8.29,False,,2022-02-17,2022-02-20
3e7b6762-85e6-43f9-9a90-2af7f911e026,9ad7f433-8a3d-4305-8dc8-69d6b906797a,5c9a4616-dadc-4d06-9b2e-70a6ee8c79e3,f4b4a7a3-22b2-42b2-83ed-636f0947ef6d,319.9,5.32,True,transport,2022-06-21,2022-06-29
60f25dc1-0ed6-469c-bb4d-634a29fc3a9f,988d547e-c5f0-4d55-bca0-bf9cefb16200,575f08f7-a50b-4a3b-92f5-1da3bf68ce4f,0147e730-a075-4a8a-bd7b-b1b7e82da23d,398.0,12.66,False,,2023-02-06,2023-02-11
9ca85773-252f-4cd8-bf3f-98d1f61c0c95,b73b5332-e0d8-4def-982b-4101db23b7ca,0cba639a-110a-4a75-9663-0538ce4b7981,65dc85ee-f185-47d6-84aa-43ca635e1c0b,220.6,3.55,False,,2022-07-13,2022-07-15
3d67d469-e56e-4e62-a79c-8410efb7b9b8,0b828597-0330-4793-8871-e50bc3397648,884fe70b-a6ee-48e6-b887-a64456e6882a,b49a2296-bdce-41bc-bf54-85c773ddb57d,255.8,4.37,True,stock_out,2022-08-28,2022-09-04
dbce351e-ebb7-43fa-a23e-1307e05e8a9e,a441bf07-d9ea-4481-89b2-82baac744b32,349c7eea-f80e-4f0d-a345-62a771fd5666,0147e730-a075-4a8a-bd7b-b1b7e82da23d,474.9,12.87,False,,2023-12-13,2023-12-17
1b8eb35d-6419-436e-a957-d1ffed16d2c8,1142a477-4608-4dc2-808f-6b8a0e812b68,c7b7879a-7806-49e7-9eab-51be9a75908b,2c10669e-877f-49df-988b-6f88cea0c8db,7.7,0.21,True,transport,2024-09-15,2024-09-22
a0bf8186-9b12-4c82-a97a-511a5215a545,855a79ca-1f9e-43dd-9a5a-7d5d3f81841d,4ce2f19c-96b3-458c-a399-f1d3bf8efdc5,f4b4a7a3-22b2-42b2-83ed-636f0947ef6d,118.1,2.46,False,,2023-01-07,2023-01-10
ab270a1a-5c1d-4055-9a4d-aee035919bc5,6c8d07af-a0ef-4f3a-9dd3-4aab4504376f,84967bae-a8fc-4afa-93a8-c0e87fbc2bc4,fc9a1edb-f1e0-4eb4-af44-f6a3e33ce7b1,225.2,6.75,False,,2024-09-26,2024-09-29
d0945376-9a07-4967-aaac-4ce508950947,e9a918ca-f15e-4b86-ad3f-e1bd93a68239,50bae01b-7054-44e7-930c-844814517e39,fe33aec8-62ce-493c-9772-7256c3bc157b,108.3,2.36,True,stock_out,2023-03-27,2023-04-04
2aef73d7-6222-4f1c-b396-6c46f344cf3a,54b5a447-942e-4978-85b3-31c95c63f7f5,a20ec5ba-8d31-4327-a7ec-fc5ff6b71df9,a808bba1-23fa-4a2c-96c5-495ca4360c3f,161.0,2.74,True,stock_out,2022-08-03,2022-08-08
e21d4432-9744-4fbb-8eaf-ec0846bca680,4abdf4f0-d073-4fe0-aaf4-5cc1c5247b76,6741df67-7a09-482f-8c13-4ecb82a096b9,0147e730-a075-4a8a-bd7b-b1b7e82da23d,459.9,11.26,False,,2024-02-15,2024-02-16
490f260c-1351-4fd5-abde-29d3393850ff,38c2eb70-84bb-44b3-bd19-6312add50f5c,3368f93f-76ce-4073-a939-6bd50b83a1e2,1760cf46-90e5-4fc8-b564-21695685a3a7,111.0,1.76,True,stock_out,2022-04-14,2022-04-17
3ffa5c45-8bfd-4534-b9cb-a04804be6b01,49d0e0b1-ab29-402b-9144-bcc748232ce5,de652801-3d39-4293-8f0c-0b8dfb9dadcf,31a28173-ca6a-4d67-9360-2838c27e34b7,365.7,5.19,False,,2022-05-01,2022-05-03
184e9ebf-36b3-4fa2-8f2f-1fa3314f7f7b,04847e68-f686-4fbe-ad58-7cbad6676309,fefe4b81-8fc8-4028-8394-5c9dc723ac2e,e75c24ce-ea39-4952-8e06-5f2f0f0b6f04,103.1,1.87,False,,2024-11-08,2024-11-11
9028a43d-655e-4395-bbec-15b3835d23f4,883693bf-c298-4cb2-8a4c-76b37c08c121,2bc1f818-d91a-4dc7-9373-350c36d54768,f4b4a7a3-22b2-42b2-83ed-636f0947ef6d,8.6,0.26,False,,2024-02-15,2024-02-19
9057e312-0ca7-47a3-bd95-0815276ddc1a,636ec04a-9fa0-4d41-98dc-f7ba3b664134,92ca99c9-dd26-4f5a-9568-516bcc078efd,806b17c7-d044-4858-be75-d4ad2a0be545,446.6,11.36,False,,2023-07-02,2023-07-07
08bff286-ca24-4622-b91b-9c1abac96429,5c868e25-3867-46b0-aaa0-846ffa27dbf9,791d651c-1ad1-41d4-bec4-9089fbd52fe7,96dc98c7-a0ad-4c3a-aed1-07de9e210bb7,8.4,0.19,False,,2022-01-11,2022-01-14
c637af1d-ee4a-433f-b9a2-7e9924fb2a93,937a0213-162c-4cc5-b728-c510b93af712,22090d04-856d-4ddb-a9fa-0fc600356381,65dc85ee-f185-47d6-84aa-43ca635e1c0b,10.5,0.35,True,disaster,2023-09-22,2023-10-03
2276d1c2-70b8-4d1e-a7ee-5658446c0699,291c3ce0-7be2-47b7-b4e7-8b9edb3b8710,2dc627f3-201b-4dc1-b6d9-d7381ce25614,eb0a1ffc-6610-461d-8093-6a12d4937469,368.3,5.14,False,,2023-02-25,2023-02-28
c56b6d5b-6c2a-4388-8124-64075e87d707,7b0101dd-bd36-43cf-80a1-12181860103e,2bd3a21b-302a-4574-897b-d7af80803572,1760cf46-90e5-4fc8-b564-21695685a3a7,411.9,7.74,False,,2024-02-09,2024-02-10
ba2fbf1a-412e-4506-b824-152dfee4bd1a,ce2d2f59-1e23-408e-9c45-ec7e427a28f2,7ff7e7b9-9364-42f5-a694-e908c910ad55,a0c953e6-f4d9-404d-9135-488a257b9e39,7.4,0.19,False,,2024-07-13,2024-07-16
629d6b67-4fd4-4bfe-a0d4-4bcd9e440fdf,f3c019c5-be8b-499d-9a8b-536ecef6c3c1,64d9d978-9b28-4456-a9f1-e65e860885d6,fae91a59-d210-46e8-955c-fe2322805d7f,5.7,0.13,False,,2025-03-18,2025-03-19
8c8ada19-3616-4f43-9278-6343e56d1089,c03766c7-f724-4ee7-9e19-b96ad8456535,7ea9a9ab-fef0-4f1e-8261-b3d04706c7a6,0147e730-a075-4a8a-bd7b-b1b7e82da23d,378.3,13.45,False,,2023-11-25,2023-11-30
cff114f6-1eb8-4013-96df-cb67c11af4d4,20831497-a772-471d-90b3-8ed20b30fa07,928d7baf-7ba5-4294-917e-b58944ccfa70,2c10669e-877f-49df-988b-6f88cea0c8db,262.4,6.58,True,stock_out,2022-12-31,2023-01-07
67f2e1da-d34a-4c0f-9a22-6cc5fa843878,c3006857-83b0-4910-b68e-4077a4aaeb9d,a6c718c1-49ab-4cd5-b2ed-dd85968fd22d,a808bba1-23fa-4a2c-96c5-495ca4360c3f,61.8,1.28,True,stock_out,2022-09-22,2022-09-29
