delivery_id,order_id,supplier_id,item_id,expected_date,actual_date,delay_days,delay_reason,season,created_at
3eb18d4c-8c9b-4f1d-b899-28c6a5c065c9,626c06a9-0dd0-4ef3-acbb-c89a401ed4e9,2c1061e7-77a8-4647-a7c3-1f89f660c7ea,8e9ba15c-46ca-4703-94d1-5a9a8d599f80,2025-10-23,2025-10-23,0,,post_monsoon,2026-05-14T19:49:36.391910
4c4e3e88-8eec-4bb7-b44d-29452acf2d4d,d0e0197f-08ef-4275-89ac-cda95ad5229c,6fe57ad1-2193-4ea6-8291-42ddfb3c9a49,a51519e9-be41-433b-b8c9-5a86d4275d1e,2025-05-26,2025-05-26,0,,summer,2026-05-14T19:49:36.391929
f0230e72-b07f-4440-8b41-500a399f82e8,ec5735c6-d97d-499b-9498-4718c1dc930e,f5d30e3b-0fd7-4692-acd8-8f8213a9984a,5db89c33-b533-4b1c-bcd5-ac4abab9817a,2025-08-12,,0,,monsoon,2026-05-14T19:49:36.391949
e1bc7779-6566-48b9-89fb-cbde7a63dfa1,ee6e3cd2-ed04-4136-9fbf-0b94272a9666,f843db1e-eb10-4099-ba26-42c3c384c6e7,8349385d-0163-4e73-9b36-5229d034473b,2025-10-21,2025-10-21,0,,post_monsoon,2026-05-14T19:49:36.391969
fd3d5d76-9f8d-4d3e-8b5f-742b8bdfa6bd,e8b34fe8-abf3-4979-b945-02bc08415d36,f5d30e3b-0fd7-4692-acd8-8f8213a9984a,b381ccea-475b-4f40-915b-c5d1e1550a2b,2025-08-14,,0,,monsoon,2026-05-14T19:49:36.391988
cd63c9af-f1a7-40f6-b556-0411232943ba,fd8529c9-34db-4e80-9f59-1efad1656847,f843db1e-eb10-4099-ba26-42c3c384c6e7,af196ed4-4e70-48dd-b379-9975e91f4be8,2025-09-02,2025-09-02,0,,monsoon,2026-05-14T19:49:36.392008
a886c2bc-a69a-47e6-a3d2-d8544bcbec4b,4cb755b3-96d5-4f9c-b819-a1644c87a8cc,920beb94-392d-4d45-99e8-14ec69798aa6,5b857683-1c51-474e-86c7-4b3af451024e,2026-03-08,2026-03-08,0,,summer,2026-05-14T19:49:36.392029
4218e130-0c79-4ae8-861d-77769ae0c5f5,e0e8a868-cc50-4580-82b5-5837a4bb4323,6fe57ad1-2193-4ea6-8291-42ddfb3c9a49,a52d8730-de9d-40b4-80e2-4eacf73529e0,2025-06-27,,2,weather,monsoon,2026-05-14T19:49:36.392049
ab9dce7b-24a2-44e4-983a-53a5f1b5e58a,cb1f2a27-59a4-4d3d-a1e3-76f7c4478867,937267a5-13c4-43fa-9841-18aa7b3116f9,a51519e9-be41-433b-b8c9-5a86d4275d1e,2026-05-13,,0,,summer,2026-05-14T19:49:36.392069
8ccf80fa-1406-45db-b225-a9df5e3c4118,31499ffd-345c-47b2-8cf8-8ebd93404a8b,920beb94-392d-4d45-99e8-14ec69798aa6,bc3dd140-7195-4618-9a27-4e4bbe66a3ad,2026-03-16,,0,,summer,2026-05-14T19:49:36.392089
4de3317c-89e6-4791-b618-ad9e47726c63,9081f6f3-0e76-42d7-83a6-7adcc3d09175,31715682-9f21-4349-8ca6-e44a4044d312,ab2ee2cb-59df-46f1-b90c-04c95b951802,2025-12-29,2025-12-30,1,customs,winter,2026-05-14T19:49:36.392110
402c0df7-be32-4842-916f-4963b9d79c5c,9b9e5cb3-154f-4bc1-b154-59de41a905a4,920beb94-392d-4d45-99e8-14ec69798aa6,26719db9-9b13-4e95-8e10-7eb75055974f,2025-08-06,,0,,monsoon,2026-05-14T19:49:36.392129
52f8e093-f7b6-49f6-ba81-f4a6e12e73fc,647d8d7e-8419-4ac2-bb87-b4bd6b9b98b1,b1208dde-8863-4c1f-a1cc-6c65878f8316,ccf12a69-4b18-4456-ae6d-32b2d937a78c,2026-03-09,,0,,summer,2026-05-14T19:49:36.392148
0ddb8e65-4b84-44ec-9e31-0ff54692a38a,ed227ee1-ec23-45f9-8eae-c3a555baf212,f843db1e-eb10-4099-ba26-42c3c384c6e7,bfd701a9-5ee1-408c-864a-c61afff88353,2025-08-29,,3,weather,monsoon,2026-05-14T19:49:36.392169
3006b802-c65c-40b5-b94b-1612da48ac34,64df936b-6b56-415d-9ea8-42c9f4591a32,9fb02bc6-4c92-42ba-b82d-09964e7150e0,78e90da9-56fd-4222-b113-62f6b30846bf,2025-07-26,2025-07-26,0,,monsoon,2026-05-14T19:49:36.392188
dbe79f28-683e-4f67-baf1-1a8df61fb6ea,b376e0ec-906b-400b-98b3-9dc21b539406,920beb94-392d-4d45-99e8-14ec69798aa6,7effb498-d4cf-4562-a3dc-3fff7d9d4004,2025-09-11,2025-09-11,0,,monsoon,2026-05-14T19:49:36.392208
506101dd-1cdc-4276-8648-a3339e76cbd1,ca8331e1-bfbd-42dc-9b72-a9d32eab217a,f843db1e-eb10-4099-ba26-42c3c384c6e7,4ea639df-c0be-44e1-86b8-7fb4cd6ea4e9,2025-12-02,2025-12-02,0,,winter,2026-05-14T19:49:36.392228
043bc271-eb5d-4884-a850-81a7570ea2cd,06fcc469-afc7-48f6-948a-6d665454ef8f,31715682-9f21-4349-8ca6-e44a4044d312,482d81a5-76e9-499f-a8b8-6f37eb8cb757,2026-01-18,2026-01-20,2,stock_shortage,winter,2026-05-14T19:49:36.392249
31490324-b167-493a-915c-ae13844eaef4,e7bad3ba-4f2d-46af-8207-f1ccfe2ab674,417f137f-a65d-40bf-8361-9a2bbab8b9a2,d97a427d-8f95-4867-a724-5dc31f715e96,2025-05-19,2025-05-19,0,,summer,2026-05-14T19:49:36.392269
8feea9ca-51be-44c9-8f8e-d94aff98efe4,6c76fcba-8fa9-4c22-ac33-adfd06445e57,f843db1e-eb10-4099-ba26-42c3c384c6e7,7effb498-d4cf-4562-a3dc-3fff7d9d4004,2026-04-27,2026-04-27,0,,summer,2026-05-14T19:49:36.392289
7b90b515-f8d9-4263-b394-b278feebcb32,0019482c-3170-440a-9f9d-9611272d2d24,9fb02bc6-4c92-42ba-b82d-09964e7150e0,43321739-8331-45ca-a26c-99eaf5248ed9,2025-10-04,2025-10-04,0,,post_monsoon,2026-05-14T19:49:36.392309
eca083c5-2762-4772-8bba-fec307fb60eb,ae35af62-3ae4-4b55-bb83-35f137e9d72e,45e53695-1506-4f45-b5b7-cb31c4797e0e,297dd953-c79a-4865-a876-60fdf7fa7807,2025-10-20,2025-10-20,0,,post_monsoon,2026-05-14T19:49:36.392329
382fe6ce-d321-438f-b09a-5688df718d74,031e3157-e245-4817-9267-6d7ee20a792f,2c1061e7-77a8-4647-a7c3-1f89f660c7ea,b89f4757-7b13-4010-8fa0-a950d6ef0520,2026-01-05,2026-01-08,3,stock_shortage,winter,2026-05-14T19:49:36.392350
d7be37ee-1667-4060-8298-f0f3b7fa4bb4,c6907f7c-73b5-4f45-82b8-db48fefe5214,6a58e677-274d-4820-8348-1bb1cae5add1,0694a9d4-8be8-40b3-8d84-4c92a13ec43f,2025-06-06,2025-06-13,7,weather,monsoon,2026-05-14T19:49:36.392371
f1778116-4b56-40be-aa70-1b9db5a18316,11f5d147-af05-4b41-922f-93599a81f6e4,17b991fb-513c-4207-ad77-ec0be46f0305,d97a427d-8f95-4867-a724-5dc31f715e96,2025-09-09,,0,,monsoon,2026-05-14T19:49:36.392390
94dbe494-154e-452f-94ac-0cd3cca4a67a,a5f57663-cc41-4911-894b-c4f2b26953e2,6f176354-1523-437d-917c-9fcf909ed0bc,32b01f52-ab61-4788-979d-9b4f6d29a345,2025-05-31,2025-05-31,0,,summer,2026-05-14T19:49:36.392411
6998ccdb-9231-49a2-8a1f-244b03b2de96,2bfafb21-932a-4ea1-8457-af11c31ef60b,920beb94-392d-4d45-99e8-14ec69798aa6,8e9ba15c-46ca-4703-94d1-5a9a8d599f80,2026-03-27,2026-03-27,0,,summer,2026-05-14T19:49:36.392431
b02b3d25-489e-4393-91ee-4a2c219573b4,81ef165d-bbd8-4c95-9998-5238832e897b,920beb94-392d-4d45-99e8-14ec69798aa6,e178916b-c032-42ea-b53a-83c0a730430c,2025-05-27,,0,,summer,2026-05-14T19:49:36.392450
25379611-715c-4b4a-8a3d-090792d70bff,7bba2235-f17e-498c-be9f-4cff37766db8,6a85f38b-d328-4fa9-9f17-1b268d63f0e9,5f810d20-b641-4084-9fe1-28765a08f313,2025-12-18,2025-12-18,0,,winter,2026-05-14T19:49:36.392470
ca599992-7a51-4c13-b658-e1efed55c9d3,a7047baf-d207-45d2-8e6c-96d7f1273526,31715682-9f21-4349-8ca6-e44a4044d312,613f1902-2368-4b07-9b0b-0ed941f8ca3f,2025-08-01,,0,,monsoon,2026-05-14T19:49:36.392489
48c919e1-a265-43d3-a0f8-f3f5d51cac5c,daa70b30-89c4-4915-978d-269fb4e963b6,0e9a0cc7-1b53-407b-9caf-2d2d4b1ff0a9,d58ff740-5495-4cfa-91d5-2af1b2116a6b,2025-11-04,,0,,post_monsoon,2026-05-14T19:49:36.392509
8a55c610-0e4e-4cf5-84d9-830ef05558da,89c5b731-a30e-4a29-b72e-341d2174c9d8,0e9a0cc7-1b53-407b-9caf-2d2d4b1ff0a9,2a8ef62b-0c89-4ac8-91d8-f743e7d9d731,2025-09-22,2025-09-22,0,,monsoon,2026-05-14T19:49:36.392530
69623175-6360-4e44-89fb-04f8c9cddc2a,8e92e3db-d576-4a32-a92a-cef0ac49b78b,bb566f94-e52c-4412-a82b-d8421628fdce,297dd953-c79a-4865-a876-60fdf7fa7807,2025-09-23,2025-09-23,0,,monsoon,2026-05-14T19:49:36.392548
3b3dd5cb-3271-4c09-b407-aabadc0fff86,5d422b8a-14fe-4def-99d9-38ea23f54c1d,0e9a0cc7-1b53-407b-9caf-2d2d4b1ff0a9,a51519e9-be41-433b-b8c9-5a86d4275d1e,2025-11-23,,1,other,post_monsoon,2026-05-14T19:49:36.392568
e2a4b0d8-967e-4b1c-9c3d-c8bfbb989007,4fc9064b-f152-451d-8c6e-ec2624b37a9f,4aca3b60-5012-43c4-abc2-cd144f319367,7696c106-17ab-4826-a71c-49eff737c053,2025-09-26,,0,,monsoon,2026-05-14T19:49:36.392586
d8f20826-6b22-4cf9-b98f-71a85cb64759,0c061314-cd54-49e1-a403-ab36276f8d77,45e53695-1506-4f45-b5b7-cb31c4797e0e,6764e923-92a6-40ef-a7c9-351c40a71697,2026-03-24,2026-03-24,0,,summer,2026-05-14T19:49:36.392604
19a501a2-04e0-4b89-aac3-911cf508c3e2,f02862b1-6185-48b8-b019-863dcbe0235b,6fe57ad1-2193-4ea6-8291-42ddfb3c9a49,10dad2ad-1647-43b3-809a-b20dd7d488b4,2025-05-23,2025-05-25,2,customs,summer,2026-05-14T19:49:36.392624
5c3526a1-d668-4f1d-a1df-aed8669d57c0,8b287780-9e9d-48f1-b62c-d378808a66b7,f843db1e-eb10-4099-ba26-42c3c384c6e7,a3a78246-6e84-46ae-ba9c-45b0c57412c0,2025-07-30,2025-07-30,0,,monsoon,2026-05-14T19:49:36.392642
c429bf16-390a-4140-a96c-d0edd9200c5e,60f52b07-3fd2-4bb1-a000-1d241d8dca54,bb566f94-e52c-4412-a82b-d8421628fdce,f346b852-2858-43d4-825a-03b89a4875c8,2025-09-06,2025-09-06,0,,monsoon,2026-05-14T19:49:36.392661
f38d0352-d2c8-44d8-a1fa-7c3dc4d423cd,e8ed6b6a-6d5c-43a7-af14-1ddcabdf76f8,17b991fb-513c-4207-ad77-ec0be46f0305,b9d977b4-833e-49c9-b626-8488695adbd7,2025-11-18,,0,,post_monsoon,2026-05-14T19:49:36.392679
40bbf406-1eb3-439a-91b2-b004eb15c31a,a8885522-4671-40e8-a644-75019c167ead,eea54b34-d4ca-4d98-9111-bd08d2c701a7,8349385d-0163-4e73-9b36-5229d034473b,2025-06-15,,0,,monsoon,2026-05-14T19:49:36.392697
128f6236-5cd3-408d-bdd0-880424ad9889,8e51c45c-4332-45a7-8e08-e03adffca4ac,bb566f94-e52c-4412-a82b-d8421628fdce,e178916b-c032-42ea-b53a-83c0a730430c,2025-06-22,2025-06-22,0,,monsoon,2026-05-14T19:49:36.392716
c0623670-0a78-49ca-b083-c62d531c5124,39e86f01-7e13-4f48-80ce-15ac71eb76b5,4aca3b60-5012-43c4-abc2-cd144f319367,bc78a363-54cf-4bb5-bdff-9f7ed3efb3a1,2026-03-11,,0,,summer,2026-05-14T19:49:36.392734
dc85d683-6788-4676-9011-e6b9cd23749b,fd4ef009-1ebe-41bb-9e41-4a56a935c190,920beb94-392d-4d45-99e8-14ec69798aa6,bfd701a9-5ee1-408c-864a-c61afff88353,2026-03-08,2026-03-11,3,transport,summer,2026-05-14T19:49:36.392754
64bdf370-0433-4d1f-aa90-50f988cc8a9d,a4495b7c-f96f-406a-97c9-0cca377f1587,589325e8-ed43-4f59-bec5-160a1c7739e6,d785fad3-f7e3-4d41-b77f-59204d378cfc,2025-12-29,,0,,winter,2026-05-14T19:49:36.392772
45b3da9b-6f2e-435f-98b9-5b811b7a44f6,097424d4-e7b7-4067-bb94-c0d6e9d286a4,bb566f94-e52c-4412-a82b-d8421628fdce,0915b33c-453b-4991-8bc0-f69300e81ba0,2025-12-16,2025-12-16,0,,winter,2026-05-14T19:49:36.392791
ee14577d-6575-4f0c-8225-cadc29ccbf33,d4ba7194-58a6-4f2b-9dc2-141f73f0b4a4,2c1061e7-77a8-4647-a7c3-1f89f660c7ea,bc3dd140-7195-4618-9a27-4e4bbe66a3ad,2026-04-13,2026-04-13,0,,summer,2026-05-14T19:49:36.392809
869a98b0-c283-4cef-87f2-dcb27448f49d,ee2a3302-549c-4769-96d2-85fe56c7c9e8,bb566f94-e52c-4412-a82b-d8421628fdce,a3a78246-6e84-46ae-ba9c-45b0c57412c0,2025-08-06,2025-08-06,0,,monsoon,2026-05-14T19:49:36.392828
16e580c6-1d45-4760-8a29-d6e3cf4c157b,eeb84156-0f63-4e4b-96f3-055a60c6f936,6f176354-1523-437d-917c-9fcf909ed0bc,297dd953-c79a-4865-a876-60fdf7fa7807,2026-03-13,2026-03-16,3,customs,summer,2026-05-14T19:49:36.392848
b15933b5-9ad2-4ea9-bdd0-e98afa0c5f98,b6bf666b-6149-4f71-8be0-81cfc8cf9d27,31715682-9f21-4349-8ca6-e44a4044d312,7ef64dfe-808f-4c10-b898-4d57cb025650,2025-06-21,,0,,monsoon,2026-05-14T19:49:36.392868
5b63409d-4181-40d6-be14-a5341faf8b69,e4dd2999-af8b-4e59-8693-48a6cba6f77a,ad47af14-149b-4b9c-b2f5-cb3f3e91b52f,b9d977b4-833e-49c9-b626-8488695adbd7,2025-07-04,2025-07-04,0,,monsoon,2026-05-14T19:49:36.392894
ed8077a8-d370-469d-8b32-c257b04ab979,5d33c2fa-f740-4624-b2b7-164eaa9c8258,6f176354-1523-437d-917c-9fcf909ed0bc,4fdd39c8-d338-4210-a947-7d7a18ffd5de,2026-04-12,2026-04-12,0,,summer,2026-05-14T19:49:36.392915
0410ab50-07e3-420a-bf86-fdd6715b9046,6e6c5ba9-75aa-4e7d-b199-7dcca7732336,b1208dde-8863-4c1f-a1cc-6c65878f8316,78e90da9-56fd-4222-b113-62f6b30846bf,2026-03-18,2026-03-18,0,,summer,2026-05-14T19:49:36.392934
4bb3aa85-4e3b-4811-bf08-2c6b3b77fee4,f55e0312-d70d-47a4-9a48-7988e28e1234,ad61084c-5628-45bc-9dbd-f6084b0a5ed2,78e90da9-56fd-4222-b113-62f6b30846bf,2026-03-20,2026-03-20,0,,summer,2026-05-14T19:49:36.392955
e887eefd-41e8-44e9-9655-f182a17a0832,629f38ec-37e6-4926-80b9-f77a9453fae6,920beb94-392d-4d45-99e8-14ec69798aa6,eab5aaea-d425-419a-9679-b6d0e685b32d,2025-11-08,2025-11-08,0,,post_monsoon,2026-05-14T19:49:36.392976
7195d261-2716-4f60-8f9e-48a3186bc053,777ca9d7-2f4c-4b6c-8983-8c40d28e1af4,29c67ea0-fd8c-4e42-bcab-625e1260e889,4ea639df-c0be-44e1-86b8-7fb4cd6ea4e9,2026-02-27,2026-02-27,0,,winter,2026-05-14T19:49:36.392995
8a101722-330f-4dda-a8d9-6288e07c3f92,feffc1d2-6d77-4152-a16f-59885e43b8a9,b1208dde-8863-4c1f-a1cc-6c65878f8316,a52d8730-de9d-40b4-80e2-4eacf73529e0,2025-12-25,2025-12-25,0,,winter,2026-05-14T19:49:36.393015
8477cb97-5c87-4e4b-b572-de94245867e9,097919a6-ea13-4bcb-ba77-88a47391e1e8,29c67ea0-fd8c-4e42-bcab-625e1260e889,6cee1fab-054a-4d0d-9781-3982daa1a9cd,2026-01-17,,0,,winter,2026-05-14T19:49:36.393035
ccda8b53-10f5-4e36-a42b-4b29278589c7,b6ef3a68-00b7-475f-9c4c-d70e03cc28dc,589325e8-ed43-4f59-bec5-160a1c7739e6,2d6f9776-25b3-4677-9eb5-7e4e0223a504,2025-06-19,2025-06-19,0,,monsoon,2026-05-14T19:49:36.393055
434c1055-f7e3-4adf-92b5-ceafd7bc081e,ef20174c-63b0-4aeb-97c7-d9d0d77f823f,9fb02bc6-4c92-42ba-b82d-09964e7150e0,9e33fd57-802c-46cf-8de6-225f2a6fef06,2025-09-27,,0,,monsoon,2026-05-14T19:49:36.393075
7addcb85-9380-4b8b-8983-6af634b67d8c,0a18888f-52d3-48c4-9748-2941a5dac802,ad61084c-5628-45bc-9dbd-f6084b0a5ed2,ccf12a69-4b18-4456-ae6d-32b2d937a78c,2026-04-21,,0,,summer,2026-05-14T19:49:36.393095
8cb27eef-553c-4a1f-81ab-7b26d20abfd3,02a923b7-4513-4ba3-a88d-7f9da904f0d4,00683dfc-65fe-4a94-b334-4ff169848269,2fd30533-52ca-48b6-ac2d-02278cc46176,2026-02-04,2026-02-04,0,,winter,2026-05-14T19:49:36.393115
aef8be4a-a169-4fed-8cba-5b02a07324cd,e76b0b53-111a-4f5d-ba0a-fc26b3915f19,31715682-9f21-4349-8ca6-e44a4044d312,5b857683-1c51-474e-86c7-4b3af451024e,2026-01-17,,1,stock_shortage,winter,2026-05-14T19:49:36.393136
16dd79d1-e713-4cff-91a4-c42e13d2b9fe,71a5f26e-28aa-4657-81c9-3812105442ea,bb84cadb-6f5a-43f3-9292-e443a44cfb1d,ccf12a69-4b18-4456-ae6d-32b2d937a78c,2026-03-04,2026-03-04,0,,winter,2026-05-14T19:49:36.393156
e15c3cdb-5e9e-46a9-a104-96842fc94e57,dfba9f4d-4308-4af7-b8f9-8f01237b288d,0e9a0cc7-1b53-407b-9caf-2d2d4b1ff0a9,d58ff740-5495-4cfa-91d5-2af1b2116a6b,2026-05-04,2026-05-04,0,,summer,2026-05-14T19:49:36.393176
0acca36f-eebf-4eaa-b7d2-3554129d0dcb,0e0ad1b1-5f29-4d9e-a1e7-60f59c253591,31715682-9f21-4349-8ca6-e44a4044d312,482d81a5-76e9-499f-a8b8-6f37eb8cb757,2026-05-09,,0,,summer,2026-05-14T19:49:36.393195
fb438cf7-562b-4ea0-bb53-d381270d6100,12f4ad9e-10c6-4327-8bb5-0c74fc722e15,589325e8-ed43-4f59-bec5-160a1c7739e6,bfd701a9-5ee1-408c-864a-c61afff88353,2026-04-12,2026-04-12,0,,summer,2026-05-14T19:49:36.393215
34003a4e-f390-4f8c-b2e7-1706409af869,168a31cd-e685-4e17-b540-46b773fb8065,b1208dde-8863-4c1f-a1cc-6c65878f8316,4868a320-8a6d-4b5f-b122-0a9a6621fb37,2025-09-28,2025-09-29,1,weather,monsoon,2026-05-14T19:49:36.393236
63d8bbf8-f635-4b8e-b25b-112114eec213,14258ba5-6895-4af0-8c5f-875ef6af6f5d,45e53695-1506-4f45-b5b7-cb31c4797e0e,9055b84b-3a03-4f29-9045-3fd59cc9f5d0,2025-06-14,2025-06-14,0,,monsoon,2026-05-14T19:49:36.393256
c2cff306-8183-4583-8501-4602b9ac3a4e,aaef3a53-123c-454e-93ac-15e6bb57df80,f6389092-6f95-4c40-8535-08b0c21124a0,0bed27e9-ca09-4cc6-8026-88fa97ba4496,2025-09-12,2025-09-12,0,,monsoon,2026-05-14T19:49:36.393276
63cdb4c4-1837-42a1-b120-618273507561,5eada189-fe9b-4673-913d-9d752b5c49a0,f843db1e-eb10-4099-ba26-42c3c384c6e7,34901ecc-424b-49e2-8442-330c59876f67,2025-10-01,,-2,,monsoon,2026-05-14T19:49:36.393297
8edf3813-39b1-48de-82e5-3a5374af4afc,74580dc9-a53c-4ffc-bf4f-2ed7259b0baa,0e9a0cc7-1b53-407b-9caf-2d2d4b1ff0a9,00e2e411-489d-47ae-ad54-5c530bb7af07,2026-03-14,2026-03-14,0,,summer,2026-05-14T19:49:36.393317
f651f5ac-bd6a-4886-b0f9-1dad6aa34f5c,cbf330e2-599a-4dfc-b350-bf91b5c60b88,00683dfc-65fe-4a94-b334-4ff169848269,036f8bee-072d-408b-a937-af802eb2c4a6,2025-11-06,2025-11-06,0,,post_monsoon,2026-05-14T19:49:36.393336
d579604d-2f7e-425b-a6db-c8b299bbf983,1d3d476d-38a0-4316-b7a9-f097a345977c,589325e8-ed43-4f59-bec5-160a1c7739e6,fe94d45c-847d-44e7-a34d-6887fd98847a,2025-10-09,2025-10-09,0,,post_monsoon,2026-05-14T19:49:36.393356
d4e1ec92-d69c-4e04-90f8-3a1087c0eb04,a936bbe3-8bb0-4af9-bedd-11a779199492,00683dfc-65fe-4a94-b334-4ff169848269,036f8bee-072d-408b-a937-af802eb2c4a6,2026-01-30,2026-01-30,0,,winter,2026-05-14T19:49:36.393375
edfb7ae9-21bb-47ce-8a77-163f5cc91610,646a72c2-700c-438d-ae6e-26ef073cb564,f843db1e-eb10-4099-ba26-42c3c384c6e7,50cc9640-dd9a-4519-af61-d5085f148369,2025-09-25,2025-09-25,0,,monsoon,2026-05-14T19:49:36.393395
c41419a4-702d-45b8-bb05-c39776b198ce,765027b4-1e76-4b34-af6c-8fc7d32ccc11,29c67ea0-fd8c-4e42-bcab-625e1260e889,d97a427d-8f95-4867-a724-5dc31f715e96,2025-06-08,2025-06-10,2,transport,monsoon,2026-05-14T19:49:36.393416
a7443495-8c7c-4ddf-84cd-4b778c600130,02c63f5f-2b5c-43c8-9baf-2462577a95b6,937267a5-13c4-43fa-9841-18aa7b3116f9,26719db9-9b13-4e95-8e10-7eb75055974f,2026-04-06,,0,,summer,2026-05-14T19:49:36.393436
cfd22202-2ff8-4bf8-9ef4-f66c6e0103a9,7d7e7444-4f0f-4315-a2a7-e31834ff8994,f5d30e3b-0fd7-4692-acd8-8f8213a9984a,2d6f9776-25b3-4677-9eb5-7e4e0223a504,2025-08-09,2025-08-16,7,other,monsoon,2026-05-14T19:49:36.393457
fb41b267-23ff-4205-8be2-c824c4731ab2,0f113046-1e14-4f82-9415-9ddf4a2258d0,6fe57ad1-2193-4ea6-8291-42ddfb3c9a49,7f642993-84f6-44cb-95b2-2028eb22f5ba,2026-03-16,2026-03-16,0,,summer,2026-05-14T19:49:36.393478
4a698f9e-14d0-41e3-a567-903b6c9445f6,19c8f300-3921-4f80-9484-1f3fccc75be2,45e53695-1506-4f45-b5b7-cb31c4797e0e,7696c106-17ab-4826-a71c-49eff737c053,2026-04-20,2026-04-20,0,,summer,2026-05-14T19:49:36.393498
0efca3ff-73da-4c5d-a307-67b1c964e95a,9940b4c8-2f44-45b3-a519-cef796507131,6fe57ad1-2193-4ea6-8291-42ddfb3c9a49,b647a3f2-5c0e-4416-9129-31718085fc6f,2025-08-30,2025-08-30,0,,monsoon,2026-05-14T19:49:36.393517
8146f353-0244-4cc3-8494-dd67961ccb3e,ee92967f-6c9f-46ed-b8fa-249919f584ba,9fb02bc6-4c92-42ba-b82d-09964e7150e0,c8f0649a-61df-463e-bd9c-0970c729a775,2025-11-17,2025-11-17,0,,post_monsoon,2026-05-14T19:49:36.393538
e7151b27-c8ff-4cf9-a2ab-b3a5f90847da,303f5fbc-3aec-464a-815d-353e9413c09f,31715682-9f21-4349-8ca6-e44a4044d312,3fbe10a2-9d8f-4ea9-a2d6-16499f003cf9,2025-10-09,2025-10-09,0,,post_monsoon,2026-05-14T19:49:36.393557
03ebf983-f1e8-41a8-ab1e-67bc0fab45f5,9b07b33c-d1ac-4c00-9ea9-18255ff74859,417f137f-a65d-40bf-8361-9a2bbab8b9a2,b70d6d6e-5e1f-4a16-93e7-72811201e889,2025-06-23,2025-06-23,0,,monsoon,2026-05-14T19:49:36.393577
93e3f57a-a580-4d30-9001-74ddc9b74117,44281920-ed00-4e15-b921-b9c9d233ab17,bb84cadb-6f5a-43f3-9292-e443a44cfb1d,e89dcc1e-b3c5-45bc-9d3f-f0232c7fbf3d,2026-01-01,2026-01-01,0,,winter,2026-05-14T19:49:36.393596
ca39a0de-f3da-496f-9f34-b0ada3b96c2c,ae5ba471-025c-46ee-8c61-5036540ad1bc,f843db1e-eb10-4099-ba26-42c3c384c6e7,b24ac878-b31f-4a6e-955a-34153068a0b1,2026-02-12,2026-02-12,0,,winter,2026-05-14T19:49:36.393616
e6622142-b38f-4b6c-9048-3f9d6fd68625,45f2296b-f44c-4021-80a4-6edbcd32a754,937267a5-13c4-43fa-9841-18aa7b3116f9,5db89c33-b533-4b1c-bcd5-ac4abab9817a,2025-06-30,,0,,monsoon,2026-05-14T19:49:36.393635
6f7a48c6-323b-473d-8230-949ccba37e56,deddb9d5-de7f-4b5d-b7d0-5743a709de50,920beb94-392d-4d45-99e8-14ec69798aa6,3a8ee060-990f-40a4-ba24-23ce747784cf,2025-10-12,,0,,post_monsoon,2026-05-14T19:49:36.393654
ea3a1039-328d-4cdd-825c-8e81ff5ee064,c901309f-22ce-45b8-9625-faa976975c62,417f137f-a65d-40bf-8361-9a2bbab8b9a2,e1058a27-65a5-4a68-b2d2-a145cff39651,2025-07-31,2025-07-30,-1,,monsoon,2026-05-14T19:49:36.393674
a54793e3-08b0-4b23-b6a9-a823d30c37ba,57371574-f8ec-4e3b-bea0-5606cb835580,0e9a0cc7-1b53-407b-9caf-2d2d4b1ff0a9,7effb498-d4cf-4562-a3dc-3fff7d9d4004,2025-07-05,,0,,monsoon,2026-05-14T19:49:36.393693
a8fecc9d-397d-431d-aca8-7749189f4c6a,175cf4c4-6b26-45c5-acba-9a6326165e90,4aca3b60-5012-43c4-abc2-cd144f319367,6cee1fab-054a-4d0d-9781-3982daa1a9cd,2025-09-11,2025-09-11,0,,monsoon,2026-05-14T19:49:36.393713
27eccc12-7b4b-4921-85d2-bc5448f8610e,c17f2c8b-de1d-491a-926e-d7fcbdc98a92,417f137f-a65d-40bf-8361-9a2bbab8b9a2,d2ee47c4-6669-4186-a433-ba73ca69def3,2026-03-20,,0,,summer,2026-05-14T19:49:36.393732
f5959dc0-9991-4193-9c1f-5a002e37bcf0,0717f59e-7b39-4bc7-8270-18a7bc922bcd,17b991fb-513c-4207-ad77-ec0be46f0305,e879bb2c-a142-42d2-b35b-eef240c98751,2025-06-11,,0,,monsoon,2026-05-14T19:49:36.393752
5d51f2ad-e6c4-477d-9466-ba53edf7da92,a02feedc-e936-424c-aff7-c7b3b3309a86,0e9a0cc7-1b53-407b-9caf-2d2d4b1ff0a9,ccf12a69-4b18-4456-ae6d-32b2d937a78c,2026-02-02,,0,,winter,2026-05-14T19:49:36.393772
f627cd58-c1b7-4a02-a9fd-9b5cf00d4076,e3693a70-4b30-4954-8082-783bc2b8910a,00683dfc-65fe-4a94-b334-4ff169848269,eab5aaea-d425-419a-9679-b6d0e685b32d,2025-12-23,,1,customs,winter,2026-05-14T19:49:36.393792
52d7bb28-2dd7-4428-9eb2-7c825382ecc9,54c63be1-5aa4-4184-9ade-30424f5fb349,920beb94-392d-4d45-99e8-14ec69798aa6,f6f392b4-c0bd-4731-9681-5649f2f0435f,2025-11-01,,0,,post_monsoon,2026-05-14T19:49:36.393811
